	of	documents
rail	stops	running
railcars	n	homer
railroads	cato	sup
railroads	l	soc
railway	companies	opposed
railway	companies	that
railway	station	waiting
railway	trains	railway
rained	immigration	power
raise	between	and
raise	due	process
raise	equal	protection
raise	ethical	questions
raise	money	for
raise	money	to
raise	questions	under
raise	revenue	or
raise	serious	concerns
raise	such	problems
raise	the	potential
raise	their	children
raise	them	to
raised	about	administrative
raised	above	n
raised	almost	a
raised	by	a
raised	by	developments
raised	by	disparate
raised	by	its
raised	by	machine
raised	by	post
raised	by	the
raised	by	what
raised	concerns	about
raised	constitutional	problems
raised	doubts	that
raised	for	years
raised	important	concerns
raised	in	individual
raised	in	reseda
raised	in	the
raised	in	this
raised	more	by
raised	other	constitutional
raised	substantial	concern
raised	substantive	due
raised	their	voices
raises	a	key
raises	a	number
raises	different	even
raises	equal	protection
raises	fundamental	questions
raises	genuine	concerns
raises	important	questions
raises	intriguing	possibilities
raises	see	naomi
raises	serious	concerns
raises	serious	questions
raises	stark	equal
raises	the	concern
raises	the	stakes
raises	troubling	legal
raising	money	for
raising	page	for
raising	questions	about
raising	significant	civil
raising	the	stakes
raj	chetty	nathanial
raj	chetty	nathaniel
rajaratnam	school	of
rajasthan	conclave	transforming
rajendra	khanna	shri
rally	donald	trump
rally	the	members
rally	trump	defiant
ralph	k	winter
ralph	rchard	banks
ram	avtar	yadav
ramachandran	president	indian
ramakrishnan	immigration	federalism
raman	former	ceo
ramlogan	deputy	principal
ramos	poor	data
ramos	see	also
rampage	at	the
rampage	finds	bias
rampart	area	before
rampart	division	found
rampart	division	n
rampart	scandal	loy
rampart	scandal	precisely
rampart	scandal	rank
ramps	traini	ng
ramps	up	training
ramsey	orta	the
ran	all	of
ran	departments	so
ran	their	identification
rand	corp	http
rand	machine	learning
rand	pdf	https
randall	kennedy	race
randall	l	kennedy
random	as	some
random	checkpoints	n
random	forests	for
random	forests	generates
random	forests	machine
random	forests	truly
random	patrols	lawrence
random	sample	from
random	sample	of
random	sampling	in
random	suspicionless	identity
random	the	social
randomization	and	the
randomization	might	provide
randomization	should	allow
randomize	police	stops
randomized	and	controlled
randomized	control	experiment
randomized	controlled	trial
randomized	field	trial
randomized	mobility	experiment
randomized	study	in
randomized	trials	as
randomizing	law	enforcement
randomly	decide	if
randomly	sampled	data
randomly	sampled	was
randomly	selected	families
randy	wagner	the
rang	of	a
range	based	on
range	from	the
range	of	activities
range	of	affordable
range	of	areas
range	of	city
range	of	collaborating
range	of	contexts
range	of	costs
range	of	decision
range	of	decisional
range	of	decisions
range	of	economic
range	of	effects
range	of	efforts
range	of	empirical
range	of	feasible
range	of	governmental
range	of	hud
range	of	important
range	of	interventions
range	of	legal
range	of	legitimate
range	of	other
range	of	outcomes
range	of	police
range	of	possible
range	of	problems
range	of	programs
range	of	public
range	of	questions
range	of	relevant
range	of	sectors
range	of	sources
range	of	studies
range	of	tests
range	of	uniform
range	of	uses
range	of	wrap
range	widely	including
ranged	from	losing
ranges	that	are
ranging	cities	such
ranging	from	a
ranging	from	black
ranging	from	mutual
ranging	from	pipeline
ranging	from	racial
ranging	from	the
rank	and	file
rank	and	nepotism
rank	and	whether
rank	for	their
rank	in	the
rank	of	superintendent
ranked	as	invidious
ranked	as	legally
ranked	first	in
ranking	and	budget
ranking	are	pretty
ranking	in	its
ranking	in	the
ranking	officers	were
ranking	to	second
ranking	uniformed	officer
rankings	comscore	reports
rankings	this	year
ranks	and	file
ranks	n	according
ranks	no	in
ranks	of	police
ranks	officials	have
ranks	privilege	and
ranks	sherman	recently
ranks	the	use
ransome	larry	robinson
ransomware	liability	coverage
ransomware	or	any
ransomware	with	analytics
rants	demonstrated	the
rape	and	robbery
rape	balt	sun
rape	case	defense
rape	case	ends
rape	cases	against
rape	her	i
rape	however	after
rape	i	was
raped	her	in
rapes	and	a
rapes	sexual	assaults
rapes	structural	aspects
rapes	that	shawna
raphael	bostic	well
rapid	deployment	of
rapid	dna	system
rapid	fingerprint	identification
rapid	nature	of
rapid	pace	of
rapid	shift	by
rapid	speed	t
rapid	transit	authority
rapid	updates	regarding
rapiddna	pdf	https
rapidly	and	remotely
rapidly	and	the
rapidly	as	the
rapidly	beating	the
rapidly	became	one
rapidly	especially	in
rapidly	flourishing	in
rapidly	proliferating	in
rapidly	reducing	storage
rapidly	transform	american
rappaport	and	david
rappaport	for	discussion
rappaport	proposes	second
rappaport	second	order
rare	at	that
rare	but	not
rare	degree	of
rare	existing	results
rare	ruling	and
rare	vacancies	in
rarely	aggregated	at
rarely	does	so
rarely	encoded	directly
rarely	engaged	with
rarely	exist	direct
rarely	has	the
rarely	in	practice
rarely	initiated	before
rarely	invokes	n
rarely	is	this
rarely	mentioned	that
rarely	pause	to
rarely	probe	these
rarely	prosecutors	only
rarely	provide	a
rarely	subjected	to
rarely	tort	liability
rarely	translates	into
rarely	utilizes	other
ratcheting	up	stop
ratchets	up	emotional
rate	across	groups
rate	an	algorithm
rate	as	a
rate	as	white
rate	because	it
rate	because	their
rate	but	also
rate	by	reducing
rate	data	n
rate	drop	percent
rate	equates	to
rate	for	purposes
rate	for	the
rate	if	the
rate	in	cities
rate	in	india
rate	in	south
rate	is	not
rate	is	that
rate	it	can
rate	itself	fell
rate	led	to
rate	measure	were
rate	might	be
rate	n	and
rate	n	anthony
rate	n	his
rate	n	of
rate	n	see
rate	n	sqf
rate	nationwide	wall
rate	of	arrest
rate	of	arrests
rate	of	bench
rate	of	error
rate	of	households
rate	of	illegal
rate	of	less
rate	of	minority
rate	of	percent
rate	of	recidivism
rate	of	reversal
rate	of	sqf
rate	of	stops
rate	of	street
rate	of	violent
rate	of	white
rate	offenders	or
rate	on	the
rate	per	population
rate	persistent	youth
rate	question	a
rate	s	acceptability
rate	shr	or
rate	suggesting	that
rate	t	he
rate	test	for
rate	the	black
rate	the	court
rate	there	are
rate	to	be
rate	was	considered
rate	was	n
rate	went	up
rate	which	then
rates	a	evidence
rates	acceptable	instead
rates	across	u
rates	and	exacerbated
rates	and	invidious
rates	and	post
rates	and	the
rates	are	equalized
rates	are	mathematically
rates	are	not
rates	are	observed
rates	are	used
rates	as	a
rates	as	long
rates	associated	with
rates	because	the
rates	before	they
rates	began	to
rates	but	also
rates	but	the
rates	by	incorporating
rates	by	the
rates	can	be
rates	correspond	with
rates	currently	relied
rates	decreased	in
rates	drop	to
rates	for	all
rates	for	both
rates	for	example
rates	for	hispanics
rates	for	other
rates	for	whites
rates	from	regression
rates	governmental	bodies
rates	have	reduced
rates	have	remained
rates	health	assessments
rates	in	a
rates	in	an
rates	in	black
rates	in	large
rates	in	new
rates	is	in
rates	it	additionally
rates	katherine	beckett
rates	lower	than
rates	may	fail
rates	may	pose
rates	measured	at
rates	might	also
rates	must	prove
rates	n	agencies
rates	n	at
rates	n	crucially
rates	n	for
rates	n	franklin
rates	n	hot
rates	n	see
rates	n	the
rates	n	this
rates	of	black
rates	of	crime
rates	of	force
rates	of	gun
rates	of	homicide
rates	of	minority
rates	of	nonlethal
rates	of	other
rates	of	outstanding
rates	of	percent
rates	of	police
rates	of	reported
rates	of	the
rates	of	violent
rates	on	communities
rates	or	analogous
rates	outperformed	race
rates	per	crime
rates	policing	that
rates	pose	and
rates	precisely	the
rates	propagated	by
rates	prove	sufficiently
rates	provide	evidence
rates	rather	than
rates	see	berk
rates	should	be
rates	should	predict
rates	so	too
rates	tend	to
rates	that	courts
rates	that	represent
rates	the	black
rates	the	earliest
rates	the	metric
rates	this	will
rates	thus	provide
rates	to	date
rates	to	two
rates	to	weigh
rates	truly	representing
rates	under	percent
rates	violent	crime
rates	which	didn
rates	which	is
rates	while	the
rates	will	be
rates	will	represent
rather	a	disparate
rather	a	theory
rather	all	individuals
rather	ambitious	assumption
rather	an	evolution
rather	as	associate
rather	as	discussed
rather	as	extensions
rather	by	the
rather	disparate	impact
rather	engaging	in
rather	estrangement	is
rather	it	exists
rather	it	is
rather	it	proposes
rather	it	referred
rather	it	seeks
rather	it	would
rather	jim	crow
rather	loaded	term
rather	my	more
rather	negative	experiences
rather	newly	emerging
rather	now	is
rather	on	other
rather	on	profound
rather	per	the
rather	police	need
rather	policing	is
rather	pursue	extralegal
rather	quickly	and
rather	rank	and
rather	targets	risk
rather	than	a
rather	than	addressing
rather	than	after
rather	than	alleviating
rather	than	an
rather	than	analyzing
rather	than	any
rather	than	attempt
rather	than	attempting
rather	than	being
rather	than	buildings
rather	than	cabining
rather	than	clearing
rather	than	colorblindness
rather	than	community
rather	than	confessions
rather	than	constrain
rather	than	decision
rather	than	democratic
rather	than	detention
rather	than	devoting
rather	than	differential
rather	than	dissipates
rather	than	dwelling
rather	than	eliminated
rather	than	eliminating
rather	than	equal
rather	than	following
rather	than	for
rather	than	fourth
rather	than	human
rather	than	imposed
rather	than	in
rather	than	increase
rather	than	individual
rather	than	individualistic
rather	than	investing
rather	than	just
rather	than	knee
rather	than	limiting
rather	than	making
rather	than	merely
rather	than	microscopic
rather	than	more
rather	than	on
rather	than	ones
rather	than	only
rather	than	outcomes
rather	than	overt
rather	than	passengers
rather	than	persons
rather	than	police
rather	than	precincts
rather	than	proof
rather	than	protecting
rather	than	race
rather	than	races
rather	than	relying
rather	than	replace
rather	than	segregation
rather	than	something
rather	than	space
rather	than	telling
rather	than	the
rather	than	their
rather	than	to
rather	than	understanding
rather	than	unequal
rather	than	waiting
rather	than	warriors
rather	than	white
rather	than	written
rather	that	while
rather	that	wrong
rather	the	accumulation
rather	the	court
rather	the	effects
rather	the	model
rather	the	reformers
rather	their	contributions
rather	these	mechanisms
rather	they	engaged
rather	to	show
rather	we	have
rather	were	held
ratification	and	the
ratified	racial	segregation
ratifies	information	or
ratifies	racial	stereotypes
ratifying	racial	stereotypes
rating	in	just
rating	to	a
ratio	of	false
ratio	or	the
ratio	should	agencies
ration	services	attempt
rational	authority	the
rational	basis	n
rational	basis	review
rational	connection	between
rational	management	of
rational	means	human
rational	relationship	between
rational	relationship	to
rational	subsidy	or
rationale	and	evidence
rationale	behind	its
rationale	behind	the
rationale	for	procedural
rationale	for	the
rationales	a	limitations
rationales	and	presented
rationales	for	heightened
rationales	for	these
rationales	that	are
rationales	to	avoid
rationales	to	prevent
rationality	and	accountability
rationality	and	the
rationality	of	transparency
rationality	or	max
rationalization	for	arresting
rationalization	inside	the
rationalization	of	discrimination
rationalized	as	a
rationalizes	social	stratification
rationalizing	a	system
rationalizing	it	is
rationally	leave	higher
rationally	related	to
rationing	of	constitutional
ratios	the	ratio
raudenbush	seeing	disorder
ravi	kalakota	making
ravindranath	in	chicago
raw	intuition	to
rawlings	blake	and
rawlings	blake	http
rawlings	blake	said
rawlings	blake	under
rawlings	blake	who
rawlsian	distributive	justice
ray	hutchison	bruce
ray	kelly	by
ray	kelly	have
ray	kelly	ray
ray	kelly	s
ray	kelly	the
ray	kelly	to
rayman	adrian	schoolcraft
rayman	nypd	tapes
rayman	supra	note
rayman	the	nypd
raymond	bertrall	ross
razing	abandoned	buildings
rbrc	noting	how
rch	mukf	noyes
rchard	banks	dorothy
rd	allegan	county
rd	charles	county
rd	chesterfield	county
rd	ventura	county
rd	wake	county
rdm	media	pdf
re	asking	cops
re	assessment	of
re	being	watched
re	chasing	a
re	cincinnati	policing
re	doing	to
re	driving	from
re	elected	to
re	election	contracts
re	enter	society
re	flects	on
re	given	too
re	going	on
re	going	to
re	holding	the
re	hoping	to
re	identification	and
re	identification	it
re	identification	moreover
re	identify	medical
re	imagining	childhood
re	in	another
re	in	the
re	just	doing
re	known	to
re	listening	send
re	local	government
re	more	effective
re	not	being
re	not	careful
re	not	even
re	not	human
re	not	supposed
re	offending	population
re	officers	i
re	out	in
re	partnering	with
re	police	why
re	reading	formula
re	running	the
re	scared	to
re	scrutinized	like
re	seeing	a
re	the	same
re	these	observations
re	trying	to
re	up	to
re	visited	implementing
re	wrongfully	accused
reach	a	bail
reach	a	point
reach	a	specified
reach	an	agreement
reach	an	important
reach	of	the
reach	out	to
reach	populations	when
reach	story	html
reach	the	employee
reach	the	full
reach	the	level
reach	the	same
reach	the	stage
reach	their	own
reached	an	impressive
reached	as	of
reached	at	eeidam
reached	at	jmulholland
reached	in	the
reached	similar	conclusions
reached	the	supreme
reached	this	finding
reached	via	email
