of 1 of 1
those racial 1 1
those that 3 4
those under 1 1
those who 54 22
those with 10 5
those years 1 1
though it 7 4
though that 1 2
though the 4 15
though they 1 2
thought of 2 1
thought that 1 2
thought the 3 1
thoughts and 3 1
thousands of 23 10
threat of 8 17
threat to 26 9
threaten to 2 1
threatened to 9 3
threatened with 2 1
threatening to 5 4
threatens to 1 1
threats to 9 5
three days 4 3
three decades 5 3
three grandchildren 1 1
three grown 1 1
three in 1 2
three los 3 1
three months 8 1
three more 4 1
three of 2 4
three officers 1 2
three times 12 1
three year 16 2
three years 31 10
through a 29 24
through all 1 1
through an 6 5
through and 2 1
through city 4 2
through crime 1 1
through extreme 1 1
through her 2 1
through our 1 1
through security 1 1
through social 1 8
through the 59 40
through them 1 3
through this 3 1
through various 1 2
through what 1 1
through which 1 9
throughout our 2 1
throughout the 29 21
thrown in 1 1
thursday calling 1 1
thursday predictive 1 2
tide of 2 2
tied to 8 6
time a 2 1
time and 18 17
time as 3 1
time but 1 1
time consuming 1 1
time for 26 7
time he 3 3
time i 7 2
time in 8 7
time is 3 2
time it 3 7
time of 28 5
time period 11 3
time she 6 2
time since 4 1
time so 4 1
time that 3 2
time the 21 4
time there 3 1
time they 2 3
time to 11 12
time when 1 2
time with 2 1
times a 11 1
times all 41 2
times and 4 6
times as 2 2
times but 5 1
times for 6 4
times found 2 1
times http 3 1
times in 14 1
times july 3 11
times june 7 14
times more 4 1
times october 6 1
times police 1 1
times report 2 1
times singapore 1 1
times that 11 1
times the 4 1
times they 1 1
times to 2 1
times with 3 1
timing of 3 3
tips he 1 1
to a 295 133
to about 1 1
to abuse 2 2
to access 1 10
to according 4 1
to account 1 7
to accurately 1 1
to achieve 1 5
to act 9 10
to address 15 32
to adopt 1 14
to advance 1 5
to affect 2 2
to aid 6 3
to all 1 21
to allegations 2 2
to allocate 1 6
to allow 11 12
to also 2 1
to alter 1 3
to an 36 32
to analyze 2 13
to and 3 7
to animals 1 1
to another 1 2
to answer 6 3
to any 5 13
to anyone 5 1
to anything 6 2
to appeal 1 2
to appear 12 3
to apply 2 11
to approve 16 2
to around 1 1
to arrest 11 17
to arrests 6 1
to arrive 1 2
to as 5 11
to ask 2 2
to assess 1 23
to assist 16 10
to assuage 1 1
to assure 1 1
to at 7 1
to attack 1 1
to attend 14 4
to attract 2 4
to augment 1 2
to avoid 19 30
to back 22 1
to ban 2 2
to be 347 297
to bear 6 2
to become 2 4
to begin 7 11
to behave 1 3
to being 1 4
to believe 7 8
to benefit 3 1
to better 2 14
to blame 17 3
to block 16 5
to bolster 2 2
to break 2 9
to bring 36 16
to build 10 23
to buy 12 2
to call 27 10
to captain 1 1
to carry 7 8
to change 5 12
to changes 1 2
to changing 2 2
to check 1 3
to chicago 6 1
to choose 1 3
to churn 4 1
to cities 2 2
to citizens 1 5
to civil 6 4
to claim 8 4
to collect 7 19
to combat 12 9
to come 32 5
to commit 20 6
to community 1 9
to compare 1 5
to compel 3 1
to compensate 3 1
to complete 1 2
to comply 4 12
to conduct 7 16
to confront 1 9
to connect 4 5
to consider 9 14
to contact 17 1
to continue 15 4
to contribute 1 1
to convince 2 3
to cooperate 12 3
to correct 7 1
to counter 1 3
to counties 1 2
to county 20 6
to court 21 2
to create 19 31
to crime 24 15
to criminal 5 3
to cross 4 1
to curtail 2 2
to cut 15 1
to data 8 9
to date 4 7
to day 1 9
to de 1 3
to deal 6 4
to death 10 3
to decide 4 12
to declare 6 3
to deem 2 1
to defend 7 5
to deliver 3 7
to demand 1 3
to demonstrate 1 7
to deny 4 2
to department 3 1
to describe 7 6
to design 1 2
to deter 6 3
to determine 28 39
to develop 7 18
to dig 4 1
to diminish 1 2
to disclose 6 4
to discover 1 1
to discuss 23 4
to dismiss 3 2
to divert 2 2
to dna 1 1
to do 92 57
to document 4 1
to door 1 1
to draw 1 8
to drive 9 8
to driving 2 1
to each 8 6
to educate 6 1
to effectively 8 4
to eliminate 4 9
to emerge 1 4
to enable 1 9
to encompass 6 3
to encourage 5 9
to end 1 2
to enforce 13 7
to engage 6 26
to enhance 4 6
to enroll 1 1
to ensure 28 36
to enter 37 3
to entertain 1 2
to equality 3 1
to escape 7 1
to establish 9 15
to evade 13 1
to evaluate 2 9
to even 5 1
to evidence 5 1
to examine 5 7
to exclude 4 5
to exercise 2 5
to exit 2 2
to expand 2 7
to experience 1 2
to explore 2 10
to express 2 4
to f 1 1
to face 5 5
to facilitate 1 11
to factor 1 2
to failure 1 1
to fall 2 5
to felony 1 1
to fight 17 4
to file 19 6
to fill 19 2
to financial 12 1
to find 28 11
to first 2 1
to fit 1 3
to five 1 1
to fix 1 1
to flee 7 1
to focus 13 21
to follow 2 10
to for 5 3
to force 7 3
to foreign 1 1
to form 2 2
to foster 1 4
to fully 1 1
to function 1 5
to fund 7 3
to further 5 11
to gain 6 7
to gather 3 5
to generate 2 10
to get 84 19
to give 20 14
to go 36 16
to good 2 3
to group 2 2
to guard 1 2
to ha 1 1
to hand 5 2
to handle 12 3
to happen 1 1
to harder 1 1
to harm 1 1
to have 59 37
to head 2 2
to health 2 3
to hear 7 2
to help 74 33
to her 15 6
to hide 3 3
to high 1 1
to higher 3 2
to him 1 3
to hire 3 7
to his 55 7
to hit 2 1
to hold 19 2
to host 4 1
to house 4 1
to human 1 2
to i 6 2
to identify 13 36
to identifying 1 1
to identity 3 1
to ignore 8 3
to imagine 6 10
to immigration 4 6
to implement 1 28
to implicate 1 2
to impose 1 2
to impress 1 1
to improve 8 44
to in 12 6
to incidents 6 1
to include 6 15
to increase 5 22
to increased 1 2
to induce 2 1
to inform 5 6
to initiate 5 1
to international 6 1
to intervene 1 2
to introduce 2 3
to invest 4 2
to investigate 9 10
to involve 3 3
to issue 2 6
to it 13 10
to its 13 25
to jail 7 7
to jim 2 6
to job 2 2
to join 10 7
to just 2 3
to justify 1 11
to keep 31 17
to kill 17 1
to know 24 9
to land 2 2
to lapd 12 1
to launch 1 3
to law 7 5
to lawmakers 1 1
to lead 7 8
to learn 6 8
to leave 5 2
to less 5 2
to lesser 1 1
to let 4 2
to license 6 1
to lie 1 1
to life 24 1
to link 2 6
to listen 1 3
to live 6 5
to lobby 1 1
to local 7 8
to locate 7 2
to lock 1 1
to log 2 1
to long 1 1
to look 16 11
to los 58 1
to lose 3 1
to maintain 14 16
to major 1 2
to make 78 87
to making 3 5
to management 1 4
to many 4 2
to maximize 2 3
to me 8 6
to meet 8 30
to mention 3 3
to million 7 1
to mind 1 1
to minimize 5 5
to misdemeanours 1 1
to modify 1 2
to monitor 5 9
to months 8 1
to more 10 19
to most 3 2
to move 5 10
to my 10 2
to navigate 4 2
to nearly 6 2
to negotiate 2 6
to neighborhoods 2 1
to new 3 7
to news 4 3
to no 3 1
to non 3 2
to not 3 2
to obey 1 11
to obtain 9 6
to offer 9 10
to one 13 9
to only 1 1
to open 10 5
to oppose 2 2
to or 1 3
to other 7 20
to our 10 2
to overcome 4 6
to participate 8 6
to pass 6 6
to pat 3 1
to patient 6 1
to patrol 10 3
to pay 26 7
to peer 2 1
to people 15 8
to perform 4 7
to permit 2 3
to pinpoint 2 2
to place 12 3
to play 1 8
to point 2 2
to police 19 45
to poor 1 2
to position 1 1
to potential 1 2
to prepare 3 1
to present 2 6
to prevent 15 20
to prioritize 6 2
to privacy 6 11
to proceed 1 2
to produce 2 9
to programs 1 1
to promote 5 3
to properly 1 1
to prosecute 6 2
to protect 20 31
to protest 2 1
to prove 5 1
to provide 25 53
to public 9 14
to publicly 10 2
to punish 5 2
to pursue 5 7
to push 6 3
to put 13 11
to qualify 2 1
to question 1 4
to racial 2 4
to raise 2 2
to re 2 1
to reach 10 7
to read 5 1
to recall 2 1
to receive 8 8
to recent 6 1
to recognize 8 10
to recommend 1 1
to records 2 1
to recruit 1 1
to reduce 10 43
to reducing 3 1
to refer 1 3
to reflect 1 2
to reforms 1 6
to refuse 4 3
to register 1 3
to regulate 1 12
to rehabilitate 4 1
to reimburse 1 1
to rein 1 1
to reject 3 4
to release 13 2
to remain 2 4
to remedy 1 3
to remember 2 2
to remove 6 5
to replace 4 6
to report 24 8
to reporters 4 1
to represent 1 8
to request 7 3
to require 6 1
to residents 3 5
to resist 9 6
to resolve 5 4
to respect 1 1
to respond 5 14
to restore 10 2
to restrict 1 3
to result 2 2
to return 28 1
to reveal 1 6
to reverse 3 1
to review 3 5
to rigorous 1 1
to rise 6 1
to run 6 1
to safeguard 1 2
to sarah 1 1
to satisfy 2 6
to save 10 9
to say 16 16
to scale 4 1
to school 3 1
to seal 2 1
to search 7 1
to secure 2 5
to see 49 32
to seek 15 7
to self 1 2
to sell 13 1
to send 6 6
to sentencing 1 2
to separate 1 1
to serve 9 14
to services 1 3
to set 1 7
to several 9 3
to shake 1 2
to share 11 9
to sharpen 1 4
to shed 4 1
to shield 2 2
to shift 6 1
to shoot 4 2
to show 14 14
to similar 1 2
to social 1 9
to society 15 4
to solve 5 5
to some 2 12
to something 5 3
to sort 1 6
to speak 8 7
to spend 6 1
to stand 6 3
to start 4 4
to state 12 9
to states 2 1
to stay 12 3
to stem 1 1
to step 1 1
to stop 23 11
to store 1 3
to street 2 1
to study 6 1
to sue 2 3
to support 14 27
to survey 3 2
to survive 5 2
to symbolize 1 1
to take 42 27
to talk 15 3
to target 17 18
to tell 2 1
to testify 8 1
to thank 1 4
to that 8 17
to the 726 556
to their 20 35
to them 5 5
to these 5 6
to think 9 12
to this 55 29
to those 6 13
to tie 1 1
to to 1 1
to trace 6 1
to track 15 9
to trade 2 1
to transfer 2 1
to travel 5 1
to treat 1 7
to treatment 1 1
to trial 1 3
to truly 3 2
to trump 2 2
to trust 5 1
to try 11 4
to turn 8 3
to two 8 3
to u 3 3
to uncover 2 1
to undermine 1 2
to understand 15 28
to undertake 1 1
to uphold 2 1
to urge 3 1
to us 8 6
to use 18 58
to vacate 1 1
to verify 1 4
to violate 3 4
to violence 1 2
to violent 5 2
to vote 3 6
to walk 1 7
to war 2 2
to warrant 2 1
to wear 1 1
to weigh 4 3
to what 27 6
to whether 1 9
to which 1 28
to white 6 2
to why 1 1
to widespread 1 1
to wife 1 1
to win 4 3
to with 3 1
to withhold 5 3
to withstand 1 3
to work 25 23
to write 10 2
to years 50 1
to your 1 1
to zero 1 2
today a 1 1
today and 3 2
today are 3 2
today at 5 1
today but 1 1
today i 1 1
today if 1 1
today is 3 6
today on 3 1
today s 16 11
today there 1 1
today work 1 1
together and 2 1
together to 13 3
told abc 1 1
told him 5 4
told his 5 1
told me 4 4
told reporters 9 2
told the 41 2
told to 2 3
tolerance for 1 1
tone of 1 2
too comdr 1 1
too early 1 1
too excited 2 1
too is 1 1
too little 23 1
too many 10 2
too much 26 9
too often 6 4
too young 1 1
took a 15 2
took her 2 2
took his 1 1
took into 2 1
took over 3 3
took place 24 3
took the 12 6
tool for 3 3
tool helps 1 1
tool to 1 6
tools and 4 14
tools are 8 3
tools at 2 1
tools that 4 7
tools to 11 21
tools were 2 1
top cop 1 1
top of 2 9
topanga area 1 1
topics of 1 1
topics that 4 2
total number 2 3
total of 17 3
tough on 8 2
toward a 4 11
toward law 2 1
toward the 5 11
town hall 5 2
town of 1 3
toy gun 3 1
trace the 10 1
tracey and 1 1
track and 10 1
track of 1 2
track property 1 1
track the 6 3
tracked the 1 1
tracks the 3 1
tradesman and 1 1
traffic control 2 1
traffic in 2 1
traffic safety 20 1
traffic signals 6 2
traffic stop 7 2
traffic stops 5 5
traffic violation 4 3
train new 1 1
training and 2 8
training division 1 1
training for 4 8
training of 2 3
training officers 1 2
trains and 3 1
transit services 6 2
transition to 5 1
transparency and 4 22
transportation security 6 3
trauma and 1 1
trauma of 1 1
travel ban 1 10
travel to 2 1
treated as 1 5
treatment and 9 2
treatment based 1 5
treatment does 1 1
treatment in 1 1
treatment of 5 18
treatment the 1 1
trend in 3 1
trend the 4 1
trends in 2 4
trial and 3 2
trial for 1 1
trial records 1 1
tribal and 1 1
tribune content 6 4
tried to 50 12
true but 2 1
true the 5 1
trump administration 42 8
trump also 2 1
trump and 3 2
trump announced 1 4
trump has 15 2
trump issued 1 1
trump s 75 13
trump told 2 1
trust is 2 6
trust of 2 3
trust that 3 4
trust the 3 5
truth is 1 2
try to 20 8
trying to 74 17
tuesday i 1 1
turn in 5 4
turn the 1 1
turn to 2 3
turned on 2 1
turned out 7 1
turned to 1 6
turns out 1 4
twenty one 5 2
twenty three 1 5
twice the 1 3
twitter katemather 3 1
twitter posts 2 2
twitter section 152 1
two and 1 1
two children 1 1
two days 2 1
two decades 17 5
two dozen 14 1
two felony 1 2
two groups 3 1
two of 4 3
two other 31 2
two people 8 1
two police 3 1
two the 1 1
two to 1 1
two weeks 5 1
two were 2 1
two white 2 1
two years 23 17
two young 4 1
type location 1 1
type newspaper 440 13
type newswire 23 4
type of 21 29
type web 3 1
types of 17 23
typically brings 2 1
typically receive 1 1
u s 234 438
u y 1 1
ultimately be 3 1
ultimately falls 1 1
unable to 11 10
unarmed black 4 5
uncertainty into 1 1
unclear how 5 2
unclear the 3 2
unclear whether 3 1
unconstitutional the 2 1
under a 13 13
under attack 1 5
under current 1 1
under his 6 1
under investigation 10 1
under police 2 1
under state 3 1
under the 57 100
under this 2 6
under trump 3 1
under u 2 1
undermining the 3 1
underreporting was 1 1
underscore the 2 1
understand and 6 6
understand how 4 8
understand that 5 2
understand the 8 16
understand what 3 3
understanding between 1 3
understanding of 3 25
understanding strategies 1 1
understanding the 1 15
understood that 1 1
undertake a 1 1
undocumented immigrant 21 2
undocumented immigrants 32 2
unfairly treated 1 1
unfortunately property 1 1
unintended consequences 3 6
union also 1 1
union and 7 19
union can 1 3
union contract 2 8
union leader 5 1
union leaders 6 13
union local 2 3
union members 4 4
union of 1 3
union officials 5 1
union representing 1 1
union s 4 14
union that 4 4
union the 1 3
union would 1 4
unions and 2 17
unions are 2 16
unique and 2 1
unit and 5 1
unit of 1 6
unit successfully 1 1
unit that 4 1
unit the 3 2
unit was 2 2
unit which 1 2
united states 126 126
univ of 3 10
university and 4 1
university in 6 3
university of 10 37
unless the 6 4
unless we 1 1
unlikely that 1 5
unprecedented influx 1 2
unreported incidents 2 1
unrest in 1 1
unsuitable for 1 1
until a 4 1
until about 1 1
until and 8 1
until now 1 1
until she 1 1
until that 1 1
until the 5 4
unwarranted police 1 1
unworthy of 1 1
up a 8 7
up about 5 1
up against 2 3
up and 19 6
up annually 1 1
up at 9 3
up for 18 5
up from 23 2
up he 4 1
up in 33 9
up less 4 1
up more 3 1
up of 6 3
up the 30 13
up then 3 1
up they 1 1
up this 3 1
up three 10 1
up to 81 26
up too 1 1
up with 14 8
update on 2 1
upholding the 2 1
upon a 7 2
upon an 1 2
upon being 1 1
upon his 1 3
upon the 8 14
upon us 2 1
upper hand 1 1
uptick in 9 1
upticks in 25 1
upward in 1 1
urged her 1 1
urgency to 1 1
us a 3 4
us and 2 4
us faced 1 1
us for 1 2
us go 1 2
us i 3 2
us is 4 1
us now 1 1
us official 23 1
us one 1 1
us that 8 1
us the 6 4
us this 1 1
us to 18 6
us were 1 1
us who 1 1
usa today 2 4
use all 1 1
use and 1 9
use for 2 3
use in 1 5
use it 6 4
use its 1 2
use might 1 1
use of 22 209
use social 1 2
use that 2 3
use the 17 20
use to 12 13
use two 1 1
used a 12 3
used an 8 1
used as 11 6
used by 5 15
used data 1 1
used for 4 12
used in 12 30
used it 2 2
used only 2 2
used the 2 6
used to 37 61
useful as 1 1
useful in 6 1
uses a 1 2
uses historical 1 1
uses to 1 1
using a 15 12
using every 1 1
using her 2 1
using it 1 2
using predictive 1 5
using resources 2 2
using the 18 10
using their 4 1
usually a 4 1
valley about 1 1
valley also 2 1
valley and 14 1
valley area 4 1
valley bureau 20 3
valley deputy 1 1
valley knows 1 1
valley rise 1 1
valley saw 3 1
valley sherman 1 1
valley the 7 1
valuable data 6 1
valuables inside 1 1
value but 1 1
value for 1 3
value in 1 4
value of 4 14
values and 2 2
values of 1 6
variety of 10 28
various departments 3 2
various factors 1 2
various services 2 2
vary from 1 1
vary widely 1 1
vast majority 1 1
vastly different 1 1
ve got 6 3
ve never 4 1
vehicle thefts 2 1
vehicles and 4 4
vendors and 1 2
ventura county 2 3
venture that 6 1
venues and 7 1
verify the 1 2
version length 5 2
version of 3 13
versions of 4 3
very best 1 1
very big 1 2
very difficult 3 5
very fabric 2 1
very important 5 4
very large 1 1
very likely 1 1
very seriously 2 1
very well 1 1
vested interest 1 1
veteran of 3 2
via the 2 1
vice president 13 2
victim s 30 2
victim to 7 1
victim was 24 2
victim when 1 2
victims across 2 1
victims in 6 1
victims of 45 5
victims to 11 1
victims were 11 1
video and 2 4
video footage 6 1
video of 10 4
video on 1 1
video released 1 2
video surveillance 1 5
video that 1 1
videos and 2 1
videos of 3 3
videos that 2 1
videos to 2 1
vie for 4 1
view of 3 15
view the 9 8
views are 2 4
views of 1 10
violate the 3 11
violated his 1 2
violating the 2 4
violation of 4 9
violations of 9 10
violations such 4 1
violations the 1 1
violence a 2 1
violence against 2 6
violence among 2 1
violence and 11 14
violence at 9 2
violence by 1 3
violence directed 2 1
violence from 1 1
violence had 1 1
violence in 14 9
violence is 6 4
violence prevention 1 2
violence racism 1 1
violence stabilized 1 1
violence than 1 1
violence that 7 2
violence the 9 1
violence to 1 1
violence will 1 1
violent and 8 2
violent confrontations 3 1
violent crime 130 51
violent crimes 36 7
violent in 1 1
violent or 1 1
virtually no 1 1
virtually unchanged 1 1
visa applicants 1 2
vision for 1 3
vogue and 1 2
voices in 1 2
vol no 1 1
volume of 6 10
vote in 1 2
vote on 1 1
vote to 3 1
voted to 14 2
voting to 1 1
vow to 2 1
vows to 1 1
vulnerable in 4 1
vulnerable to 2 4
