	of	documents
unusual	for	nearby
unusual	for	nearby
up	a	map
up	in	a
up	in	apple
up	much	of
up	much	of
up	on	bottled
up	says	mohler
up	says	mohler
up	surprises	things
up	with	maps
updated	data	is
updated	data	is
uptown	pistol	whipped
url	http	www
us	as	math
us	as	math
us	hate	long
us	hate	long
us	more	efficient
us	more	efficient
us	this	all
us	this	all
use	a	new
use	a	new
use	a	new
use	a	new
use	caution	while
use	in	many
use	in	many
use	it	from
use	maps	of
use	maps	of
use	maps	of
use	maps	of
use	more	high
use	of	closed
use	of	computer
use	of	computer
use	predictive	policing
use	routinely	to
use	routinely	to
use	that	knowledge
use	that	knowledge
use	that	knowledge
use	that	knowledge
use	the	predictive
use	the	predictive
use	there	could
use	there	could
used	but	predictive
used	data	provided
used	data	provided
used	in	santa
used	to	feed
used	to	feed
used	to	predict
uses	historical	data
uses	past	crime
uses	past	crime
uses	technology	based
uses	technology	based
using	an	earthquake
using	an	earthquake
using	crime	reports
using	data	from
using	data	from
using	free	software
using	mohler	s
using	mohler	s
using	recent	crime
using	software	to
using	the	program
using	the	program
using	the	program
using	the	program
usual	shifts	the
usual	shifts	the
usual	shifts	the
usual	shifts	the
usually	look	at
validated	intuition	or
validated	intuition	or
valley	and	was
valley	calif	at
valley	calif	at
valley	calif	visit
valley	calif	visit
valley	daily	bulletin
valley	of	curious
valley	of	curious
ve	added	to
ve	already	seen
ve	asked	people
ve	heard	from
ve	heard	from
ve	made	it
ve	not	suffered
ve	received	is
ve	received	is
vehicle	burglaries	and
vehicle	burglaries	and
vehicle	burglaries	and
vehicle	burglaries	and
vehicle	thefts	in
vehicle	thefts	in
vehicles	annually	in
vehicles	fell	in
vehicles	friend	said
vehicles	the	overall
vehicles	the	overall
vehicles	the	overall
vehicles	the	overall
very	easy	to
very	important	because
very	promising	in
very	promising	in
very	tough	times
video	feeds	from
video	surveillance	as
view	criminals	as
view	criminals	as
view	criminals	as
view	criminals	as
violent	crime	i
violent	crime	to
violent	crimes	like
violent	crimes	like
visit	the	santa
visit	the	santa
visit	www	mctinfoservices
visit	www	mctinfoservices
visited	lapd	earlier
visited	lapd	earlier
vogel	innovation	is
vogel	innovation	is
waiting	for	or
wal	mart	have
wal	mart	noticed
wal	mart	now
wal	mart	now
walk	again	which
walk	again	which
walked	into	the
wants	to	build
wants	to	build
wants	to	build
wants	to	build
warehouses	of	data
warehouses	of	data
warned	students	in
warrants	the	other
warrants	the	other
was	a	big
was	a	big
was	a	chief
was	a	fire
was	a	heady
was	a	heady
was	a	percent
was	a	success
was	an	percent
was	anything	but
was	anything	but
was	as	one
was	at	a
was	at	a
was	at	a
was	at	a
was	broken	into
was	broken	into
was	broken	into
was	broken	into
was	carrying	illegal
was	carrying	illegal
was	developed	by
was	developed	by
was	found	to
was	found	to
was	head	of
was	head	of
was	implemented	the
was	implemented	the
was	instrumental	in
was	instrumental	in
was	made	using
was	no	coincidence
was	positive	there
was	praised	for
was	praised	for
was	stationed	in
was	tinkering	with
was	tinkering	with
was	toiling	away
was	toiling	away
washington	narrowing	the
wasn	t	known
wasn	t	known
watching	closely	what
watching	closely	what
water	and	duct
way	and	we
way	and	we
way	it	is
way	it	is
way	out	of
way	that	keeps
way	that	keeps
way	that	makes
way	that	makes
way	the	national
way	the	weather
ways	a	natural
ways	a	natural
ways	and	sometimes
ways	it	s
ways	it	s
ways	to	keep
ways	to	keep
we	anticipate	crime
we	are	faced
we	are	faced
we	are	honored
we	are	honored
we	are	on
we	are	on
we	can	do
we	can	get
we	can	get
we	can	put
we	don	t
we	don	t
we	don	t
we	don	t
we	don	t
we	don	t
we	have	a
we	have	a
we	have	percent
we	have	percent
we	have	to
we	have	to
we	have	to
we	have	to
we	look	at
we	look	at
we	looked	at
we	need	resources
we	need	resources
we	re	facing
we	re	facing
we	re	focused
we	re	focused
we	re	going
we	re	no
we	re	no
we	re	proud
we	re	proud
we	re	the
we	re	the
we	re	the
we	re	the
we	re	watching
we	re	watching
we	started	codefor
we	think	s
we	thought	this
we	thought	this
we	throw	a
we	throw	a
we	usually	look
we	ve	added
we	ve	asked
we	ve	made
we	ve	not
we	will	not
we	will	not
weather	and	time
weather	patterns	analysts
weather	service	issues
weather	service	issues
wednesday	in	the
wednesday	predictive	policing
wednesday	time	magazine
wednesday	time	magazine
week	and	say
week	and	the
week	and	the
week	he	added
week	he	added
week	is	like
week	is	like
week	said	deputy
week	said	minneapolis
week	said	sgt
week	that	kind
week	the	computer
week	the	computer
week	the	data
week	the	data
week	the	data
week	the	data
week	the	university
week	then	crime
week	to	speak
week	to	speak
week	we	ve
week	when	cusimano
weekly	crime	maps
weekly	meeting	with
weeks	officers	have
weeks	officers	have
welcome	the	challenges
well	as	the
well	as	the
well	as	the
well	it	s
well	we	ve
wendy	leung	staff
were	arrested	for
were	arrested	for
were	directed	to
were	discovered	peering
were	discovered	peering
were	down	percent
were	down	percent
were	down	sharply
were	encouraging	burglaries
were	encouraging	burglaries
were	especially	likely
were	especially	likely
were	fed	into
were	fed	into
were	likely	photograph
were	likely	to
were	likely	to
were	looking	out
were	routine	two
were	routine	two
were	slashing	budgets
were	slashing	budgets
were	taken	into
were	taken	into
were	the	first
wexler	executive	director
what	happened	in
what	happens	when
what	happens	when
what	is	going
what	is	going
what	joe	has
what	mohler	s
what	mohler	s
what	possible	use
what	possible	use
what	s	going
what	s	more
what	s	more
what	we	think
what	we	ve
when	a	sizable
when	a	sizable
when	and	where
when	and	where
when	and	where
when	and	where
when	and	where
when	and	where
when	budgets	are
when	budgets	are
when	cusimano	starts
when	he	started
when	he	was
when	he	was
when	he	was
when	he	was
when	it	was
when	it	was
when	it	was
when	it	was
when	it	will
when	it	will
when	it	will
when	it	will
when	one	house
when	one	house
when	police	began
when	the	police
when	the	police
when	they	are
when	they	are
when	we	started
where	a	few
where	an	earthquake
where	and	when
where	and	when
where	and	when
where	and	when
where	car	burglaries
where	crime	occurred
where	crimes	are
where	crimes	have
where	crimes	were
where	crimes	were
where	crimes	will
where	crimes	will
where	criminals	will
where	future	crimes
where	future	crimes
where	future	crimes
where	future	crimes
where	he	crunched
where	he	crunched
where	he	crunched
where	he	crunched
where	he	joined
where	he	joined
where	i	d
where	i	d
where	i	predicted
where	i	think
where	i	think
where	it	s
where	it	s
where	the	computer
where	the	minneapolis
where	the	parking
where	the	parking
where	the	program
where	the	program
where	there	is
where	there	is
where	there	is
where	there	is
where	they	expect
where	they	should
where	those	minds
where	those	minds
where	to	look
where	we	anticipate
where	we	have
where	we	have
whether	a	person
whether	a	person
whether	a	person
whether	a	person
whether	added	police
which	are	more
which	areas	and
which	areas	and
which	breaks	santa
which	breaks	santa
which	have	all
which	have	all
which	have	been
which	have	been
which	includes	burglaries
which	includes	burglaries
which	is	already
which	is	already
which	is	hoping
which	is	hoping
which	is	not
which	is	not
which	is	one
which	is	one
which	is	three
which	is	three
which	it	implemented
which	it	implemented
which	lapd	has
which	lapd	has
which	means	that
which	means	that
which	relies	on
which	relies	on
which	studies	have
which	uses	technology
which	uses	technology
while	officers	kept
whipped	one	of
who	came	to
who	discussed	the
who	discussed	the
who	dresses	geek
who	dresses	geek
who	enlisted	dr
who	gave	the
who	had	enlisted
who	has	led
who	hopes	the
who	last	year
who	last	year
who	lives	in
who	now	works
who	runs	the
who	see	an
who	see	an
who	see	an
who	see	an
who	successfully	steal
who	successfully	steal
who	successfully	steal
who	successfully	steal
who	was	instrumental
who	was	instrumental
who	work	out
who	worked	with
who	worked	with
whole	assumption	is
whole	assumption	is
whose	research	is
whose	research	is
why	but	mohler
why	but	mohler
why	but	mohler
why	but	mohler
wife	and	two
will	act	as
will	be	able
will	be	able
will	be	all
will	be	attempted
will	be	attempted
will	be	evaluated
will	be	evaluated
will	be	felt
will	be	first
will	be	first
will	be	months
will	be	months
will	be	so
will	be	so
will	be	to
will	continue	it
will	decide	how
will	decide	how
will	decide	how
will	decide	how
will	eventually	use
will	grow	as
will	happen	friend
will	happen	friend
will	happen	friend
will	happen	friend
will	have	an
will	help	supplant
will	issue	crime
will	melt	away
will	move	to
will	not	see
will	not	see
will	occur	and
will	occur	and
will	occur	are
will	occur	are
will	occur	initially
will	occur	initially
will	receive	instructions
will	receive	instructions
will	receive	instructions
will	receive	instructions
will	start	in
will	start	in
will	start	in
will	start	in
will	strike	next
will	take	over
will	work	with
will	work	with
william	bratton	the
william	j	bratton
william	j	bratton
wilson	the	new
windows	of	time
windows	of	time
with	a	bachelor
with	a	dynamic
with	a	dynamic
with	a	focus
with	a	focus
with	a	reality
with	a	reality
with	a	team
with	a	team
with	anthropologist	jeff
with	compstat	and
with	compstat	and
with	computer	programs
with	computer	programs
with	computer	programs
with	computer	programs
with	crime	curbing
with	crime	curbing
with	crime	data
with	crime	data
with	crime	data
with	crime	data
with	crime	data
with	crime	data
with	crime	has
with	diane	sawyer
with	diane	sawyer
with	employees	less
with	enough	data
with	enough	data
with	enough	data
with	enough	data
with	enough	information
with	fewer	cops
with	fewer	cops
with	his	wife
with	july	suggesting
with	july	suggesting
with	mad	math
with	mad	math
with	maps	of
with	math	and
with	math	and
with	mohler	and
with	mohler	and
with	mohler	and
with	mohler	and
with	mohler	and
with	mohler	and
with	notions	of
with	notions	of
with	other	calls
with	other	calls
with	plastics	and
with	plastics	and
with	policing	patterns
with	public	financing
with	shrinking	staffing
with	shrinking	staffing
with	the	city
with	the	economy
with	the	economy
with	the	first
with	the	highest
with	the	researchers
with	the	researchers
with	the	researchers
with	the	researchers
with	the	same
with	the	sheriff
with	the	sheriff
with	this	community
with	top	inspectors
with	university	researchers
with	university	researchers
within	officers	usual
within	officers	usual
within	officers	usual
within	officers	usual
within	those	high
witnesses	called	police
woman	was	found
woman	was	found
women	were	arrested
women	were	arrested
women	were	taken
women	were	taken
wondering	what	possible
wondering	what	possible
words	abstract	the
words	dec	santa
words	george	mohler
words	george	mohler
words	jan	santa
words	jan	santa
words	nov	santa
words	rancho	cucamonga
words	santa	cruz
words	santa	cruz
words	santa	cruz
words	star	tribune
words	the	arrests
work	and	we
work	and	we
work	as	for
work	at	no
work	at	no
work	at	no
work	at	no
work	frizell	said
work	has	to
work	has	to
work	might	be
work	might	be
work	out	of
work	said	william
work	the	idea
work	we	are
work	we	are
work	well	it
work	with	crime
work	with	crime
work	with	the
work	with	the
worked	in	santa
worked	in	santa
worked	no	one
worked	no	one
worked	no	one
worked	no	one
worked	on	by
worked	on	by
worked	on	the
worked	with	the
worked	with	the
working	with	plastics
working	with	plastics
working	with	university
works	as	an
world	news	with
world	news	with
world	of	crime
world	of	police
worse	off	said
worse	off	said
worst	areas	are
worst	case	scenario
worst	case	scenario
worst	spots	crimes
would	certainly	be
would	certainly	be
would	go	next
would	help	efforts
would	help	efforts
would	help	guide
would	issue	crime
would	strike	next
writer	section	news
writer	star	tribune
www	mctinfoservices	com
www	mctinfoservices	com
www	nytimes	com
www	santacruzsentinel	com
www	santacruzsentinel	com
www	santacruzsentinel	com
www	santacruzsentinel	com
year	and	decided
year	and	decided
year	and	that
year	and	that
year	are	apple
year	are	apple
year	at	santa
year	at	santa
year	but	santa
year	but	santa
year	coastal	stores
year	during	the
year	in	reducing
year	old	assistant
year	old	assistant
year	old	assistant
year	old	assistant
year	publication	type
year	read	mention
year	read	mention
year	s	top
year	s	top
year	we	re
year	we	re
years	doing	patrol
years	google	is
years	google	is
years	load	date
years	of	crime
years	of	crime
years	of	crime
years	of	crime
years	of	crime
years	of	crime
years	of	crime
years	of	crime
years	of	data
years	of	past
years	of	past
years	time	releases
years	time	releases
years	with	the
yet	another	accolade
yet	another	accolade
yet	to	be
yet	to	be
york	city	it
york	times	and
york	times	and
york	times	august
york	times	company
york	times	publication
you	can	see
you	can	see
you	can	t
you	could	predict
you	could	predict
you	could	predict
you	could	predict
you	know	like
you	know	like
you	put	police
you	put	police
you	put	police
you	put	police
you	re	breaking
you	re	google
you	re	google
you	re	having
you	re	having
you	re	policing
you	re	policing
you	re	policing
you	re	policing
young	spiky	haired
yucaipa	stations	in
zach	friend	a
zach	friend	a
zach	friend	a
zach	friend	a
zach	friend	santa
zach	friend	spokesman
zach	friend	spokesman
