	of	documents
types	of	organizations
types	of	people
types	of	police
typical	arguments	for
typically	appears	on
typically	characterize	the
typically	consider	the
typically	focuses	on
typically	less	than
typically	limited	to
typically	small	special
u	k	reports
u	n	and
u	s	air
u	s	and
u	s	constitution
u	s	department
u	s	department
u	s	department
u	s	department
u	s	department
u	s	department
u	s	department
u	s	government
u	s	government
u	s	government
u	s	soil
u	s	troops
ubiquity	of	these
uchida	and	bynum
uchida	and	margaret
uchida	craig	d
uchida	scott	in
uchida	transforming	the
ucl	press	committee
uk	policing	beyond
ultimately	manifested	in
ultimately	the	style
umich	edu	icpsrweb
unabated	to	the
unable	to	say
unable	to	tell
unacceptable	disproportionate	social
unacceptable	risks	greater
unanticipated	and	undesirable
unanticipated	consequences	chan
unaware	of	any
uncertainty	about	this
uncertainty	about	what
uncertainty	as	to
uncertainty	in	the
uncertainty	is	introduced
uncertainty	officers	routinely
unchanged	for	decades
unchanged	for	decades
unclear	as	to
unclear	whether	the
uncommitted	resources	rogers
uncommonly	arises	among
uncommonly	data	on
undeniable	fact	when
under	circumstances	in
under	contract	or
under	one	cultural
under	siege	current
under	siege	since
under	the	rubric
under	the	rubric
under	the	u
under	which	this
undercut	by	research
underdeveloped	as	an
underestimate	the	capacity
underexamined	the	potential
underexamined	the	potential
underexplored	the	complexity
underexplored	the	complexity
underlying	structure	mastrofski
undermine	many	of
undermine	the	consolidationists
undermine	the	defendant
undermined	by	police
undermines	their	authority
undermining	a	powerful
undermining	the	occupational
understand	how	these
understand	police	organizations
understand	the	governance
understand	the	role
understandable	skepticism	about
understanding	and	controlling
understanding	of	police
understanding	police	innovation
understanding	the	adoption
understandings	and	interpretations
understood	in	that
understood	in	this
undertaking	general	preparedness
underwent	intense	public
undesirable	consequences	peter
undesirable	side	effects
undesired	behaviors	than
undesired	events	and
undoubtedly	be	treated
undoubtedly	derive	from
undoubtedly	derives	from
undoubtedly	driven	in
undoubtedly	given	focus
undoubtedly	many	police
undoubtedly	reduces	a
undoubtedly	require	persuading
undoubtedly	take	more
unexamined	are	the
unexpected	by	the
unexplored	the	core
unexplored	the	core
unfortunately	neither	the
unhappy	service	requesters
unhitching	officers	from
unified	system	one
uniform	and	distinct
uniformed	police	as
uniforms	and	marked
unify	police	practices
unions	from	other
unique	authority	of
unique	in	this
unique	structures	cultures
unique	to	the
unit	performance	in
unit	performance	reinforcing
unit	s	performance
unitary	national	police
united	kingdom	and
united	kingdom	canada
united	kingdom	crawford
united	kingdom	goold
united	kingdom	to
united	kingdom	to
united	states	a
united	states	adds
united	states	and
united	states	as
united	states	bayley
united	states	but
united	states	either
united	states	f
united	states	found
united	states	in
united	states	in
united	states	is
united	states	national
united	states	of
united	states	police
united	states	policing
united	states	represents
united	states	that
united	states	were
united	states	will
units	and	procedures
units	and	programs
units	at	the
units	community	policing
units	from	unions
units	overwhelmingly	staffed
units	raises	the
units	some	demands
units	specializing	in
units	such	as
units	that	have
units	with	full
units	within	police
universities	and	police
universities	and	technology
universities	and	users
university	administration	of
university	consortium	for
university	department	of
university	in	japan
university	of	california
university	of	california
university	of	chicago
university	of	chicago
university	of	chicago
university	of	chicago
university	of	chicago
university	of	chicago
university	of	chicago
university	of	chicago
university	of	chicago
university	of	chicago
university	of	illinois
university	of	michigan
university	of	michigan
university	of	new
university	of	new
university	of	north
university	of	toronto
university	press	b
university	press	bittner
university	press	blau
university	press	boyne
university	press	bratton
university	press	bureaucracy
university	press	c
university	press	comparative
university	press	eck
university	press	economist
university	press	fogelson
university	press	forst
university	press	forthcoming
university	press	gould
university	press	greene
university	press	maguire
university	press	police
university	press	private
university	press	skogan
university	press	weisburd
university	press	werder
university	press	why
university	professor	and
university	they	are
university	weisheit	ralph
unknown	about	the
unknown	although	there
unknown	another	perspective
unknown	how	this
unleashed	chris	gourlay
unless	one	was
unless	some	compelling
unlike	community	policing
unmet	in	learning
unnecessary	risk	while
unobserved	by	many
unpublished	manuscript	hamilton
unpublished	report	washington
unreformed	at	one
unreformed	local	political
unresolved	tension	between
unresponsiveness	to	neighborhood
unsettling	often	well
unsurprising	reaction	given
unsurprising	that	the
untested	and	the
untested	as	a
untested	value	in
until	civil	rights
until	has	argued
until	now	the
until	now	the
until	well	into
unusual	but	undeniable
up	and	coming
up	large	amounts
up	random	traffic
up	study	tracked
up	the	wrong
up	to	the
up	to	three
updating	and	assessing
upgrade	minimum	hiring
uphill	slog	to
upper	ranks	undoubtedly
upper	saddle	river
upward	mobility	but
urban	america	due
urban	departments	around
urban	life	walker
urban	neighborhoods	over
urban	police	agencies
urban	political	party
urban	politics	crime
urban	residential	neighborhoods
urban	systems	altshuler
urbanism	on	structure
urged	on	federal
us	about	the
us	and	israel
us	cautious	about
us	how	much
us	how	such
us	more	about
us	police	departments
us	the	extent
us	the	extent
usa	policing	an
usable	information	from
use	a	combination
use	a	common
use	about	how
use	because	of
use	by	operational
use	computers	to
use	critical	events
use	for	the
use	fyfe	sherman
use	here	the
use	hickman	and
use	in	other
use	in	selecting
use	in	the
use	of	computers
use	of	cutting
use	of	deadly
use	of	deadly
use	of	force
use	of	force
use	of	less
use	of	lethal
use	of	new
use	of	noncustodial
use	of	nonlethal
use	of	police
use	of	police
use	of	resources
use	of	surveillance
use	of	these
use	reliably	to
use	second	many
use	special	technologies
use	that	knowledge
use	their	authority
used	a	variety
used	are	general
used	are	indicators
used	by	patrol
used	by	police
used	changed	considerably
used	computer	files
used	computerized	data
used	cross	sectional
used	federal	watch
used	for	example
used	in	convicted
used	measures	of
used	ratcliffe	p
used	surveys	of
used	their	spare
used	they	tend
used	three	characterizations
used	to	anticipate
used	to	capture
used	to	deal
used	to	describe
used	to	distinguish
used	to	measure
used	weak	evaluation
useful	but	each
useful	but	limited
useful	comments	on
useful	data	across
useful	for	other
useful	hypothesis	would
useful	information	about
useful	information	along
useful	knowledge	and
useful	line	of
useful	one	can
useful	policy	as
useful	to	consider
useful	to	learn
useful	training	and
usefulness	are	determined
usefulness	of	dna
users	of	that
users	of	that
users	or	have
uses	and	abuses
uses	and	usefulness
uses	furthermore	police
uses	seem	to
using	closer	surveillance
using	coercive	authority
using	common	measures
using	essentially	the
using	information	from
using	large	mainframe
using	local	government
using	or	actively
using	persons	from
using	rigorous	evaluation
using	tainted	methods
using	the	anecdote
using	the	number
using	their	time
using	thermal	imagers
using	tools	singularly
using	uniforms	and
using	video	cameras
usually	based	on
usually	civilians	the
usually	holding	the
usually	less	responsive
usually	studied	in
utility	of	possible
utility	of	such
utility	or	in
utility	the	ability
v	and	kevin
v	ericson	the
v	organizational	culture
v	police	culture
va	george	mason
va	international	association
va	police	departments
validate	it	police
validated	empirically	thus
validation	as	a
validation	in	field
validity	and	reliability
validity	and	reliability
validity	aside	what
validity	for	the
validity	of	measures
valuable	but	both
valuable	exercise	to
valuable	skills	in
valuable	to	policy
value	although	community
value	and	belief
value	changes	among
value	in	altering
value	in	first
value	of	these
value	on	advancing
value	the	culture
values	and	beliefs
values	and	perceptions
values	and	practices
values	and	problem
values	and	ways
values	follow	skills
values	including	equity
values	is	undercut
values	most	in
values	of	officers
values	of	their
values	officers	brought
values	or	perspectives
values	problem	oriented
values	should	best
values	to	the
valuing	change	de
van	maanen	john
van	maanen	werder
van	meter	private
van	meter	reiss
vanguard	of	this
variability	among	america
variability	does	not
variable	by	type
variable	in	a
variable	police	compliance
variable	rates	of
variable	to	offer
variables	on	the
variation	across	american
variation	among	american
variation	among	police
variation	among	police
variation	among	smaller
variation	at	the
variation	but	even
variation	but	the
variation	but	the
variation	ii	the
variation	in	both
variation	in	industry
variation	in	internal
variation	in	police
variation	in	police
variation	in	the
variation	in	the
variation	in	the
variation	is	undoubtedly
variation	on	organizational
variation	on	spatial
variation	on	this
variation	or	whether
variation	there	is
variation	to	certain
variation	was	found
variation	within	departments
variations	and	changes
variations	between	them
variations	in	how
variations	in	the
variations	within	jurisdictions
varies	at	all
varieties	of	police
varieties	of	police
varieties	of	police
varieties	of	police
varieties	of	police
variety	in	the
variety	of	administrative
variety	of	american
variety	of	enforcement
variety	of	institutions
variety	of	meanings
variety	of	measures
variety	of	methods
variety	of	possible
variety	of	ranks
variety	of	ways
various	components	of
various	offenses	since
various	points	before
various	police	reform
various	security	strategies
various	segments	of
vary	considerably	especially
vary	from	one
vary	in	specific
vary	naturally	in
vary	on	a
vary	structurally	and
vary	with	the
vary	with	the
varying	degrees	of
vast	and	diverse
vast	databases	portable
vast	majority	had
vast	majority	of
vast	majority	of
vast	majority	percent
vastly	increased	the
ve	learned	from
veh	bezdikian	the
vehicle	locator	data
vehicle	locators	tracking
vehicle	monitoring	system
vehicle	ownership	beginning
vehicles	and	special
vehicles	appeared	on
vehicles	detection	forensics
vehicles	on	random
venuegovernmentslocal	governmentspolice	power
version	of	such
version	that	records
versus	small	departments
versus	those	of
versus	unreformed	local
vertically	the	degree
very	aggressive	and
very	bad	tempered
very	different	environments
very	different	from
very	difficult	to
very	difficulties	of
very	little	evidence
very	mixed	pattern
very	much	on
very	recent	review
very	strong	conclusions
very	top	of
very	transparent	any
vi	external	governance
vi	governance	of
vibrant	citywide	program
vice	arrests	hence
vicissitudes	of	police
video	cameras	and
video	cameras	in
video	surveillance	of
vietnamese	and	latino
view	among	police
view	from	the
view	in	police
view	it	as
view	of	community
view	of	policing
view	of	the
view	of	the
view	report	to
view	that	officers
viewed	as	largely
viewed	as	reasonable
views	a	bifurcation
vii	forces	of
vii	stability	and
viii	conclusion	i
viii	conclusion	we
vincent	and	elinor
vincent	charles	m
vintage	books	originally
violating	their	procedural
violations	in	the
violations	might	abate
violations	that	eventually
violence	and	the
violence	policies	klinger
violent	crime	an
violent	crime	disorder
violent	crime	eck
violent	crime	in
violent	crime	police
violent	threats	to
violent	threats	to
viral	or	copycat
virginia	september	sunday
virtually	discredited	such
virtually	nonexistent	skogan
virtually	taken	for
virtue	of	the
virtue	of	this
virtues	of	bureaucracy
visibility	and	responsiveness
visibility	except	for
visibility	marketing	of
visibility	of	change
visibility	often	appears
visibility	security	strategies
visible	among	medium
visible	arena	in
visible	as	possible
visible	banner	of
visible	consequences	but
visible	in	the
visible	most	common
visible	nor	tangible
visible	to	the
visible	transparent	and
visibly	provided	by
visions	of	the
vital	grassroots	linkages
vital	science	based
vital	societies	have
vocational	ones	embedded
vogel	pre	and
vogel	scheider	rowell
vogue	some	have
void	we	consider
vol	edited	by
vol	edited	by
vol	no	washington
vol	of	crime
vol	of	crime
vol	of	crime
vol	of	crime
vol	of	crime
vol	partnerships	to
vol	state	and
vol	state	and
vol	state	and
vol	state	and
vollmer	berkeley	s
vols	edited	by
vols	introduction	by
volume	community	and
volume	despite	the
volume	n	by
vs	at	large
vs	not	violating
vulnerability	to	terrorism
