of 1 of 1
to curb 7 1
to cut 2 1
to de 3 1
to deal 11 4
to define 28 1
to defining 1 1
to deliver 12 2
to deploy 14 4
to describe 17 2
to detect 34 3
to deter 8 6
to determine 120 4
to develop 56 6
to devise 3 1
to differentiate 4 1
to diffuse 1 1
to digitally 3 1
to direct 11 1
to discern 3 1
to discuss 9 1
to dismiss 3 1
to disrupt 7 1
to distinguish 9 7
to distribute 1 1
to do 130 12
to dominate 2 1
to draw 29 5
to drive 16 1
to each 18 1
to easily 1 1
to eat 1 1
to effect 3 1
to embrace 9 1
to emerge 9 2
to employ 11 1
to enable 12 1
to enforce 18 1
to engage 50 8
to equal 4 1
to establish 56 2
to estimate 6 1
to evaluate 32 2
to every 2 2
to evolve 3 1
to examine 16 1
to exercise 15 1
to exhibit 3 1
to expand 17 2
to expect 6 3
to experience 5 2
to experiment 3 1
to explain 26 1
to explaining 1 1
to explore 12 3
to face 10 3
to fail 1 1
to federal 9 3
to feed 2 2
to fight 15 3
to figure 6 1
to fill 4 1
to financial 4 1
to find 56 7
to five 7 2
to fix 6 1
to focus 54 4
to follow 24 2
to forecast 23 1
to forget 6 1
to form 10 1
to foster 6 1
to gather 28 2
to gauge 4 1
to generalize 1 3
to generate 25 1
to get 71 4
to go 37 1
to good 3 1
to govern 5 1
to greater 2 2
to grow 9 2
to guide 18 5
to happen 11 5
to have 121 21
to having 3 1
to head 6 1
to help 84 10
to hide 7 1
to hire 14 1
to his 18 1
to hold 15 1
to how 13 1
to identify 156 3
to implement 32 8
to improve 56 1
to include 43 4
to incorporate 11 3
to increase 39 3
to influence 12 2
to information 14 3
to innovation 1 1
to interrupt 1 1
to invest 3 1
to investigate 42 1
to invoke 2 1
to involve 7 1
to isolate 4 1
to it 33 5
to its 44 2
to judge 7 4
to june 1 1
to keep 37 2
to know 58 8
to large 5 1
to larger 1 1
to late 1 1
to law 73 2
to learn 19 6
to legal 17 2
to limit 14 1
to local 20 2
to look 29 1
to los 3 1
to lose 3 1
to maintain 28 1
to make 190 7
to manage 11 1
to map 7 1
to maximize 7 1
to meaningful 3 1
to measure 15 3
to meet 45 1
to members 3 2
to merge 2 1
to mobilize 1 2
to model 4 1
to modern 3 2
to modify 2 1
to monitor 26 2
to more 42 1
to move 16 3
to need 6 1
to note 13 1
to observe 8 4
to occur 41 7
to offer 20 4
to officers 11 2
to one 26 2
to open 8 1
to organize 1 1
to other 38 5
to our 15 1
to override 6 1
to participate 20 2
to pass 10 3
to patrol 10 5
to pay 23 2
to perceive 5 1
to percent 4 2
to perform 31 9
to permeate 1 1
to piece 2 1
to place 6 2
to plan 5 2
to police 102 9
to policy 2 1
to practice 2 1
to predict 121 18
to predicting 1 1
to preserve 16 1
to prevent 68 8
to problem 1 1
to produce 22 3
to promote 12 5
to propose 3 1
to protect 68 7
to prove 20 1
to provide 92 3
to provoke 1 1
to punish 9 1
to purchase 7 1
to pursue 12 1
to push 4 1
to put 21 1
to raise 8 1
to reason 2 1
to rebuild 1 1
to receive 13 3
to recognize 26 2
to reduce 78 7
to reestablish 3 1
to reflect 6 2
to reform 31 1
to reinforce 3 1
to release 4 1
to rely 38 2
to replicate 1 1
to report 38 3
to represent 11 1
to require 12 1
to research 4 1
to researchers 5 1
to resist 6 3
to respond 21 5
to result 3 1
to return 4 8
to rigorous 1 1
to risk 3 1
to say 51 10
to screen 11 1
to search 27 1
to see 87 5
to send 10 1
to serve 33 8
to shape 9 1
to show 25 2
to six 4 1
to smaller 1 1
to so 2 1
to social 15 1
to solve 17 5
to some 33 3
to something 3 1
to speak 11 4
to specific 15 1
to spend 5 1
to spot 3 3
to stabilize 1 1
to start 10 2
to street 2 1
to strike 1 2
to structure 2 2
to study 5 4
to subject 1 1
to succeed 3 2
to such 13 1
to suggest 22 1
to support 70 5
to suppress 5 2
to surface 1 1
to surveillance 1 1
to suspect 4 1
to sustain 4 1
to sustaining 1 1
to systematically 4 2
to systems 1 1
to tackle 3 1
to take 77 5
to talk 8 4
to targeted 1 1
to tell 9 1
to terror 6 1
to terrorism 4 1
to terrorist 1 2
to test 6 5
to that 38 3
to the 1339 96
to their 85 8
to them 25 2
to these 29 2
to this 68 4
to those 48 2
to three 4 2
to top 2 1
to track 24 5
to transform 10 3
to try 17 5
to turn 11 1
to two 7 1
to undermine 2 1
to understand 59 3
to unify 1 1
to upgrade 1 1
to use 144 10
to using 10 1
to validate 5 1
to vast 3 1
to weaken 2 1
to what 31 5
to whether 20 1
to which 70 23
to who 3 1
to withstand 4 1
to work 41 3
to write 6 1
to your 3 1
today as 1 1
today s 30 1
todd r 1 1
together in 4 1
together the 5 2
together these 8 1
tom r 29 2
too small 1 1
took a 3 1
took to 2 1
tool and 5 1
tool that 8 2
tool to 20 1
top cop 5 1
top of 14 2
topics computer 3 1
topics for 21 1
tough to 1 1
toward a 26 3
toward an 2 1
toward community 3 1
toward greater 1 1
toward more 2 1
toward the 15 3
town hall 7 1
town policing 1 1
towns and 2 1
towns in 1 1
track a 1 1
track the 6 2
tracked a 1 1
tracked the 5 1
tracking systems 2 2
tracking the 8 2
trade offs 4 1
traditional methods 2 1
traditional police 3 3
traffic stops 14 1
trained personnel 1 1
training and 22 3
training as 2 1
training in 3 3
training n 9 1
training of 6 1
training officers 2 1
training on 1 1
training requirements 2 1
training supervision 3 1
training they 1 1
training to 5 1
trajectory of 1 2
transform how 6 1
transform police 2 1
transformation of 6 1
transformed american 3 1
transformed the 4 2
transforming the 5 2
transit police 4 1
translated into 3 1
transmission of 1 1
transmit the 1 1
transparency in 12 2
transparency of 14 1
transparent and 2 1
transportation and 7 1
treated with 3 1
tremendous changes 1 2
trend in 4 3
trend is 4 1
trend toward 2 2
trends in 16 5
trends n 2 1
trends the 4 1
trends to 3 1
trial and 14 2
trial law 1 1
tried out 1 2
triumph of 3 1
trouble spots 2 2
trust in 28 1
try to 33 8
trying to 48 3
tuch race 1 1
turn are 1 1
turn the 5 1
turn to 10 1
turned out 4 1
turning to 10 3
turns out 11 2
twentieth centuries 1 1
twentieth century 31 18
twenty first 12 13
twice the 5 1
twin cities 3 1
twitter com 2 2
two cities 5 1
two cultures 2 1
two decades 16 2
two most 1 1
two of 10 4
two or 8 1
two states 3 1
two things 1 1
two to 7 1
two way 4 3
two women 1 2
tyler and 11 1
type newspaper 46 15
type of 87 5
types of 92 6
typically characterize 1 1
u k 2 1
u n 1 1
u s 1206 16
ubiquity of 1 1
uk policing 3 1
ultimately the 3 1
umich edu 1 1
unable to 20 2
unaware of 3 1
uncertainty about 1 2
uncertainty in 4 1
uncertainty is 3 1
unclear as 2 1
unclear whether 3 1
undeniable fact 1 1
under one 1 1
under the 185 5
under which 9 1
underestimate the 1 1
underexplored the 1 2
undermine the 5 2
undermined by 1 1
undermines their 2 1
undermining the 2 1
understand how 12 1
understand the 40 2
understanding and 4 1
understanding of 45 1
understanding police 2 1
understanding the 18 1
understood in 3 2
undoubtedly be 2 1
unexplored the 1 2
uniform and 3 1
uniformed police 2 1
uniforms and 2 1
unique in 4 1
unique to 6 1
unit are 1 1
unit to 3 1
united kingdom 8 6
united states 458 21
units and 2 2
units that 2 1
units within 1 1
university and 4 5
university department 1 1
university in 12 1
university mr 1 2
university of 96 20
university press 3 22
university professor 8 5
university s 11 2
unpublished manuscript 9 1
unpublished report 1 1
unsurprising that 4 1
until now 8 2
unusual but 1 1
up a 15 1
up and 18 1
up in 32 2
up much 1 2
up on 10 1
up the 31 1
up to 81 2
up with 29 1
updating and 2 1
urban america 2 1
urban neighborhoods 6 1
urban police 11 1
urban residential 2 1
url http 3 1
us about 5 1
us and 10 1
us as 2 2
us how 5 2
us more 2 3
us police 10 1
us the 7 2
us this 1 2
use a 16 6
use by 12 1
use computers 1 1
use for 4 1
use in 31 5
use it 12 1
use of 497 19
use predictive 6 1
use that 8 5
use the 66 2
use their 7 1
used a 11 1
used are 1 2
used by 90 2
used data 1 2
used for 31 1
used in 66 2
used to 181 9
useful but 1 2
useful for 5 1
useful information 2 2
useful to 4 2
usefulness of 4 1
users of 5 2
uses historical 1 1
using an 5 2
using crime 3 1
using data 15 2
using information 2 1
using large 2 1
using software 1 1
using the 47 6
using their 4 1
utility of 7 2
v ericson 1 1
validity and 3 2
validity of 14 1
valley and 1 1
valley calif 1 4
valuable to 1 1
value in 9 2
value of 38 1
value the 1 1
values and 5 5
values of 12 2
values or 1 1
vanguard of 1 1
variable in 2 1
variable to 5 1
variation among 1 4
variation in 5 8
variation is 1 1
variation on 1 3
variation within 1 1
variations in 4 2
varieties of 6 5
variety in 4 1
variety of 50 10
various points 3 1
various police 3 1
vary considerably 2 1
vary from 3 1
vary in 3 1
varying degrees 4 1
vast and 1 1
vast databases 1 1
vast majority 16 4
ve learned 5 1
vehicle ownership 1 1
vehicle thefts 1 2
vehicles and 4 1
vehicles the 1 4
version of 39 1
very bad 2 1
very different 9 2
very difficult 10 1
very easy 2 1
very important 5 1
very little 10 1
very much 8 1
very promising 1 2
very strong 2 1
video cameras 1 2
video feeds 2 1
video surveillance 11 2
view from 2 1
view in 2 1
view it 2 1
view of 37 4
view that 11 1
viewed as 23 2
violations in 3 1
violations that 3 1
violence and 28 1
violent crime 93 7
violent crimes 19 2
virtue of 18 2
visibility of 1 1
visible in 1 1
visions of 3 1
visit the 1 2
vol no 3 1
volume n 1 1
vulnerability to 8 1
vulnerable to 29 3
w malinowski 1 1
w sherman 3 1
w wilson 1 1
waiting for 7 1
wake of 30 3
wal mart 8 5
walked into 1 1
wallman eds 1 1
want to 73 2
wanted lists 3 1
wants to 14 4
war on 154 1
warrantless searches 4 1
warrants the 1 2
was a 91 10
was always 4 1
was an 25 2
was as 3 1
was at 14 4
was but 1 1
was carrying 2 2
was certainly 1 1
was clear 2 1
was considerable 1 1
was developed 4 2
was estimated 4 1
was even 7 1
was fairly 2 1
was far 2 1
was found 6 3
was implemented 3 2
was insufficient 2 1
was made 6 1
was more 5 1
was no 10 3
was not 82 4
was on 6 1
was once 2 1
was one 12 3
was only 2 1
was quite 1 2
was reinforced 1 1
was rising 1 1
was some 1 1
was stationed 1 1
was that 18 1
was the 51 2
was thought 2 1
was to 35 1
was very 4 2
was young 1 1
washington dc 5 38
wasn t 14 2
watch lists 12 1
watchman and 1 1
water and 2 1
wave of 11 1
waves of 1 1
way and 4 2
way in 8 2
way it 6 2
way of 31 2
way out 2 1
way radio 2 2
way that 44 5
way the 16 4
way they 8 1
way to 96 4
ways a 2 2
ways are 1 1
ways for 6 1
ways in 20 4
ways it 5 3
ways of 16 3
ways that 54 2
ways the 5 2
ways to 46 6
we address 2 2
we anticipate 1 1
we are 58 11
we can 69 7
we care 1 1
we consider 6 8
we could 19 1
we do 29 2
we don 14 6
we expect 4 1
we face 3 1
we find 5 1
we focus 1 2
we have 96 11
we know 19 4
we lack 1 1
we learn 4 1
we look 2 2
we may 16 3
we might 7 3
we must 22 2
we need 47 4
we note 3 3
we now 2 1
we re 50 15
we recognize 8 1
we should 21 3
we suggest 1 1
we take 4 1
we think 16 3
we use 6 1
we ve 23 5
we will 41 2
weak or 1 1
weaken the 3 1
weapons and 14 1
weather and 1 2
weather patterns 1 1
web of 14 1
wednesday predictive 1 1
week and 2 3
week the 11 7
week we 1 1
weekly meeting 1 1
weight of 1 1
weight to 4 2
weisburd et 7 4
weisburd making 2 1
weisburd the 2 2
well as 169 12
well be 9 1
well beyond 1 1
well developed 2 2
well documented 3 1
well established 9 3
well have 1 2
well in 9 1
well informed 3 1
well into 5 1
well it 2 1
well the 9 1
well to 7 1
well we 1 1
wells the 1 2
were a 7 1
were able 4 1
were adopted 2 1
were allowed 1 1
were approximately 1 1
were arrested 7 2
were assigned 2 2
were attached 2 1
were built 1 1
were designed 4 2
were directed 1 1
were especially 2 2
were few 1 1
were fewer 2 1
were given 2 2
were going 4 1
were highly 2 1
were largely 2 1
were likely 3 4
were looking 4 1
were made 6 1
were much 1 1
were not 39 3
were observed 1 1
were offered 1 1
were originally 1 1
were remarkably 2 1
were so 1 1
were taken 1 2
were the 9 1
were to 18 2
were trying 1 1
were using 1 1
wesley g 13 5
west virginia 2 1
what a 15 1
what all 3 1
what an 4 1
what are 9 1
what can 14 2
what constitutes 9 1
what could 2 2
what degree 7 1
what does 6 3
what doesn 1 2
what effects 2 1
what extent 7 1
what forms 1 1
what happened 10 1
what happens 11 4
what has 15 1
what in 2 1
what is 63 9
what makes 5 1
what may 2 1
what on 1 1
what police 8 3
what s 12 5
what some 1 2
what the 41 8
what they 44 2
what to 6 1
what type 8 1
what we 46 10
what were 1 1
what works 1 4
when a 52 3
when agencies 5 1
when an 25 1
when and 27 6
when considering 3 1
when crime 2 2
when he 21 5
when i 19 1
when it 73 8
when local 1 1
when one 8 2
when organizations 2 1
when police 21 1
when social 1 1
when the 129 4
when there 5 2
when these 2 1
when they 61 5
when things 5 1
when used 11 1
when we 11 1
when you 10 2
where a 21 1
where an 6 1
where and 11 9
where crime 16 1
where crimes 5 6
where criminals 5 1
where future 4 4
where he 14 6
where i 10 5
where it 23 3
where officers 7 1
where police 22 2
where such 3 1
where the 81 10
where there 11 4
where they 20 2
where those 1 2
where to 20 1
where we 7 3
where your 3 1
whereas the 3 3
whether a 50 4
whether and 13 4
whether it 23 3
whether police 8 1
whether public 1 1
whether that 3 1
whether the 110 5
whether their 5 1
whether there 12 2
whether these 5 1
whether this 8 1
whether to 31 1
whether we 2 1
which a 28 1
which are 32 2
which areas 3 2
which can 21 1
which citizens 1 1
which decision 1 1
which different 2 1
which do 3 1
which has 21 3
which have 13 6
which in 18 4
which includes 8 2
which is 82 14
which it 23 3
which means 11 3
which might 9 1
which other 1 1
which police 18 7
which policing 1 1
which public 2 1
which relies 2 2
which requires 3 2
which street 2 1
which the 95 17
which these 6 2
which they 23 3
which this 4 2
which to 16 1
which uses 2 2
which was 18 1
which were 11 1
which would 11 2
while it 16 4
while minimizing 1 1
while not 7 1
while other 2 1
while receiving 1 1
while some 9 1
while such 2 1
while the 74 2
while there 10 1
while these 11 1
white officers 6 1
whites the 1 1
who are 92 6
who came 1 1
who did 9 1
who do 11 2
who does 2 2
who done 1 1
who expect 1 1
who gave 1 1
who gets 5 3
who had 33 2
who has 31 1
who have 60 3
who live 14 1
who lives 1 1
who may 15 1
who might 21 1
who now 2 1
who runs 1 1
who see 5 6
who was 45 2
who were 45 1
who work 3 1
who would 16 1
whom they 8 1
why are 4 1
why but 1 4
why police 7 1
why reforms 2 1
why that 3 1
why the 26 1
why they 7 1
wide implementation 3 1
wide range 22 4
wide variety 12 2
widely acknowledged 3 1
widely held 1 1
widespread acceptance 1 3
widespread adoption 2 2
widespread use 5 1
will act 1 1
will affect 7 1
will also 25 2
will be 294 26
will continue 7 1
will decide 2 4
will eventually 2 1
will happen 4 4
will have 30 2
will help 16 1
will influence 1 2
will likely 39 1
will make 13 1
will not 66 5
will occur 17 9
will often 10 1
will police 1 1
will promote 1 1
will protect 1 1
will prove 4 1
will receive 2 4
will require 19 2
will start 1 4
will strike 1 1
will take 2 1
will target 1 1
will to 3 1
will undoubtedly 3 2
will work 4 3
william a 6 4
william bratton 13 2
william g 2 1
william j 17 6
william ker 1 1
william r 3 3
williams and 6 1
willie sutton 1 1
willing or 1 1
willing to 25 4
willingness of 2 4
willingness to 18 1
willis mastrofski 2 6
wilson n 2 2
wilson s 10 4
wilson the 2 2
wilson was 1 1
windows and 9 1
windows of 1 2
windows policing 46 3
wisdom of 3 2
wish to 16 1
with a 279 22
with an 56 2
with applications 1 1
with citizen 2 1
with citizens 11 2
with community 22 5
with computer 3 4
with crime 12 10
with criminal 9 1
with data 17 1
with different 8 1
with each 12 1
with enough 2 5
with existing 1 1
with federal 9 1
with few 4 1
with full 2 1
with future 1 1
with good 2 2
with greater 7 3
with high 11 1
with his 14 1
with hostility 1 1
with its 27 1
with large 7 1
with law 35 1
with limited 2 1
with lower 4 2
with many 8 5
with more 35 1
with much 2 1
with new 22 1
with no 22 1
with notions 1 2
with only 3 1
with or 4 6
with other 47 4
with others 1 1
with people 11 1
with percent 1 1
with performance 1 1
with peter 1 1
with police 43 7
with policing 2 1
with policy 1 1
with public 4 1
with racial 6 1
with regard 18 2
with responsibility 1 1
with rising 1 1
with similar 7 1
with some 22 3
with state 6 1
with that 10 1
with the 657 52
