of 1 of 1
t is 2 3
t just 18 1
t keep 5 2
t know 13 9
t look 3 6
t make 3 2
t matter 4 1
t mean 2 4
t new 1 1
t of 136 10
t pay 1 1
t predictive 1 1
t r 1 1
t report 1 2
t reporting 1 1
t require 3 1
t see 3 9
t shoot 2 2
t stop 2 2
t supposed 3 3
t supra 4 1
t the 8 5
t think 2 7
t understand 1 5
t use 2 1
t want 12 5
t we 1 4
t what 2 1
t work 3 2
t you 2 4
table illustrates 1 1
table is 2 2
table one 1 1
tabs on 2 2
tactic is 2 1
tactic that 1 1
tactical deployment 1 1
tactics and 9 1
tactics are 2 1
tactics have 1 1
tactics including 1 1
tactics n 3 1
tactics strategy 1 3
tactics such 3 1
taillight lens 1 1
tailored as 1 1
tailored to 4 4
take a 27 11
take account 2 1
take action 1 5
take advantage 10 3
take an 3 3
take any 3 2
take away 3 1
take care 2 1
take control 1 1
take different 1 1
take for 4 5
take him 1 1
take into 10 2
take it 4 2
take note 1 4
take off 1 1
take on 12 15
take part 5 1
take place 11 7
take reasonable 1 1
take some 1 1
take steps 1 1
take that 5 1
take the 27 3
take this 3 12
take those 1 1
take to 4 2
take up 3 3
take videos 1 1
taken a 4 3
taken and 1 1
taken as 3 2
taken by 7 1
taken during 1 1
taken for 4 2
taken from 1 4
taken in 4 3
taken into 13 5
taken n 2 1
taken over 4 1
taken place 6 5
taken the 2 2
taken to 8 4
taken together 10 5
taken was 1 1
takes a 5 5
takes place 5 7
takes the 6 3
takes them 1 1
takes this 1 1
takes to 3 2
takes up 1 3
taking a 5 3
taking action 1 1
taking advantage 3 2
taking care 1 2
taking data 2 1
taking into 3 3
taking on 3 1
taking part 3 1
taking place 4 8
taking stock 3 2
taking the 9 2
taking up 1 2
tale of 5 2
tale the 1 1
talk about 7 6
talk to 11 4
talk with 1 2
talking about 11 10
talking to 4 2
talking with 4 2
talks about 1 3
talks to 1 3
tangible benefits 1 2
tania simoncelli 2 2
tapped on 1 1
taps in 1 1
target a 8 2
target and 3 1
target as 1 2
target certain 1 2
target crime 1 1
target for 1 1
target high 2 2
target individuals 3 2
target n 1 1
target of 4 3
target potential 1 1
target resources 1 2
target s 2 1
target that 1 2
target the 6 2
target their 1 1
target these 1 1
target to 2 3
targeted a 2 1
targeted by 9 3
targeted for 10 1
targeted individuals 2 1
targeted n 2 1
targeted neighborhoods 1 1
targeted person 2 1
targeted with 1 1
targeting a 1 1
targeting and 2 4
targeting as 1 1
targeting of 4 4
targeting resources 1 2
targeting testing 1 9
targeting that 1 1
targeting the 5 1
targeting their 1 1
targets and 1 3
targets are 4 1
targets as 2 1
targets for 5 2
targets more 1 1
targets n 3 2
targets to 1 1
task force 39 4
task is 2 2
task of 5 2
tasks like 1 1
tasks such 1 1
tasks that 3 2
taslitz fortune 1 1
taslitz police 2 2
taslitz supra 3 3
tastes n 1 1
tattoos and 3 1
taught in 1 2
tax returns 4 1
tax revenues 2 4
taxonomy of 4 1
taylor f 2 1
tbl finding 1 1
tbl n 2 1
teach the 4 1
team as 1 1
team from 1 1
team is 3 6
team of 11 7
team that 4 1
team to 3 3
team with 1 3
teamed up 2 2
teams of 2 1
tease out 1 2
tech and 3 1
tech giants 2 1
tech innovation 1 1
tech l 8 1
tech n 2 2
tech pol 1 1
tech rev 4 1
tech savvy 4 1
tech spring 1 1
tech that 3 1
tech the 3 1
techcrunch com 1 2
technical ly 2 1
technical requirements 1 1
technique is 4 1
technique n 1 1
technique to 2 1
techniques are 7 4
techniques for 7 2
techniques have 4 1
techniques n 9 2
techniques that 5 1
techniques the 2 2
techniques to 6 4
techniques used 1 1
technological ability 1 1
technological advancement 1 1
technological advances 11 3
technological capabilities 5 1
technological change 2 2
technological developments 2 2
technological due 2 1
technological innovation 1 1
technological solutions 4 1
technological surveillance 1 2
technologically enhanced 3 1
technologies allow 2 1
technologies and 15 5
technologies are 17 6
technologies at 1 1
technologies can 5 1
technologies constitutional 2 2
technologies first 1 1
technologies for 3 6
technologies has 2 1
technologies have 9 2
technologies in 11 3
technologies into 2 1
technologies is 5 3
technologies like 2 3
technologies many 1 1
technologies may 1 1
technologies n 15 4
technologies provide 1 1
technologies requires 1 1
technologies should 1 1
technologies such 3 5
technologies that 14 1
technologies the 6 3
technologies to 9 7
technologies while 1 2
technologies will 2 3
technologies work 1 1
technology a 2 2
technology and 50 11
technology as 13 3
technology at 5 2
technology based 2 1
technology but 3 3
technology c 1 1
technology can 10 6
technology changes 1 1
technology could 4 11
technology distributed 2 2
technology enabled 1 1
technology facebook 1 1
technology fast 1 2
technology for 7 9
technology from 1 1
technology frt 1 1
technology has 22 9
technology he 1 1
technology how 1 1
technology ibm 1 1
technology in 14 6
technology is 25 22
technology it 5 1
technology itself 1 1
technology like 1 1
technology magazine 3 2
technology may 6 2
technology meets 2 1
technology might 2 1
technology moreover 1 1
technology n 15 11
technology of 5 2
technology on 7 1
technology or 1 4
technology predpol 1 1
technology privacy 3 1
technology s 7 6
technology section 2 2
technology should 5 1
technology social 2 1
technology such 1 2
technology that 12 7
technology the 3 4
technology they 5 2
technology to 24 16
technology used 3 1
technology visit 2 2
technology was 4 2
technology which 2 1
technology while 3 1
technology will 4 6
technology would 2 1
technology you 1 2
technologyreview com 4 1
telephone and 1 1
telephone calls 4 1
telephone company 1 1
telephone interview 1 1
telephone tip 1 1
tell me 4 1
tell officers 2 1
tell police 1 3
tell the 7 5
tell us 2 2
tell you 5 1
teller atlantic 2 1
telling and 5 1
telling him 2 2
telling the 1 1
tells us 1 2
temp l 3 1
temp pol 2 1
temple university 1 2
temporally unrelated 1 1
temporary investigative 1 1
temporary restraining 1 3
ten and 3 2
ten days 1 1
ten different 2 1
ten men 1 1
ten minutes 2 1
ten percent 8 5
ten states 3 1
ten years 12 1
tend to 65 34
tended to 10 2
tendency to 6 2
tends to 31 10
tenets of 7 3
tenn code 1 1
tennessee v 2 2
tens of 9 3
tension and 2 1
tension between 8 1
tension in 2 1
tension with 2 4
tensions and 1 1
term and 1 1
term as 2 1
term community 2 2
term for 5 1
term high 6 1
term in 1 1
term is 3 1
term n 2 1
term of 7 3
term potential 1 1
term refers 3 1
term strategy 1 2
term to 4 2
terminate the 1 2
termination of 7 2
terminology of 2 1
terms and 4 4
terms as 1 1
terms but 1 1
terms n 5 2
terms of 83 23
terms stop 1 1
terms that 10 1
terms to 2 1
terms with 1 1
terrain model 2 2
terrain modeling 8 17
terrains of 1 1
terribly wrong 1 1
terrorism by 2 1
terrorism n 3 3
terrorism slippery 1 1
terrorist activity 3 1
terrorist plots 3 1
terrorist watch 7 1
terrorists and 2 3
terry as 3 1
terry court 8 1
terry for 1 1
terry stop 41 14
terry stops 49 11
terry the 2 2
terry u 20 10
terry v 50 11
tessa stuart 1 2
test and 4 3
test as 3 3
test by 1 2
test for 13 2
test has 6 1
test in 8 4
test is 7 5
test n 4 1
test of 11 14
test on 1 1
test the 4 10
test this 1 1
test to 4 4
test using 1 1
tested a 1 1
tested and 1 2
tested in 1 10
tested police 2 2
tested to 1 1
testified that 7 6
testify for 1 2
testify if 1 1
testify n 1 2
testify that 1 3
testimony in 1 1
testimony indicated 1 1
testimony of 3 3
testimony on 1 1
testing and 4 10
testing but 1 1
testing for 4 4
testing in 2 1
testing is 1 2
testing n 1 1
testing of 7 2
testing on 1 3
testing or 2 2
testing predictive 1 1
testing the 3 14
tests and 1 3
tests are 2 3
tests for 4 2
tests in 2 3
tests is 1 1
tests of 1 16
tests or 3 1
tests that 6 1
tex ct 1 1
tex f 1 1
tex l 15 6
texas n 3 2
texas see 2 1
texas u 16 3
texas v 1 1
text accompanying 23 6
text discussing 2 2
text for 1 1
text i 4 1
text introduction 18 5
text messages 4 1
text n 54 9
text or 2 1
text the 1 1
th and 3 2
th century 8 6
th cir 112 29
th cong 21 6
th ed 14 5
th infected 1 1
th precinct 4 4
th street 2 1
th th 1 7
thaler cass 1 1
than a 85 25
than after 1 1
than all 1 2
than an 10 10
than any 10 18
than are 8 1
than as 3 1
than being 2 4
than by 5 3
than cities 3 1
than citizens 2 1
than clinical 2 2
than conventional 1 5
than crime 3 1
than did 3 1
than drug 2 2
than eight 1 1
than empirical 2 1
than ever 15 5
than for 4 2
than four 2 2
than half 6 8
than he 2 2
than his 2 1
than homicides 1 1
than humans 4 1
than in 16 18
than increase 1 1
than investing 3 2
than is 1 2
than it 19 6
than its 6 1
than just 22 8
than men 2 1
than mere 1 3
than merely 4 1
than million 14 5
than more 3 2
than naked 1 2
than non 4 1
than not 5 1
than of 4 2
than on 4 8
than one 4 4
than other 23 2
than per 3 4
than percent 17 4
than police 5 2
than predictions 1 2
than preponderance 3 3
than previous 1 1
than probable 10 4
than reactive 1 1
than relying 2 1
than simply 5 3
than social 2 3
than state 1 1
than that 9 8
than the 87 51
than their 21 3
than they 8 16
than those 13 6
than to 12 3
than traditional 2 3
than two 5 1
than us 2 2
than we 3 2
than were 2 1
than what 1 5
than when 8 1
than white 11 3
than with 5 1
than years 6 13
than your 1 2
thanks and 2 1
thanks to 21 9
that a 236 104
that accompanies 2 1
that accurate 1 1
that accurately 1 2
that additional 2 2
that address 3 1
that addresses 1 1
that adopting 1 1
that adoption 1 1
that adopts 1 1
that affect 3 2
that affected 1 1
that after 4 2
that aim 1 2
that aims 3 1
that all 27 5
that allow 17 4
that allowed 3 1
that allows 13 6
that almost 2 2
that already 2 1
that although 14 3
that amazon 2 1
that americans 1 1
that among 3 2
that an 62 34
that analyzes 1 1
that and 4 11
that any 23 3
that appear 2 2
that appeared 1 1
that appears 1 2
that applies 1 1
that apply 1 1
that approximately 2 1
that are 163 58
that area 3 7
that argument 3 1
that arise 9 3
that arose 1 3
that arrest 1 3
that arrests 2 2
that as 11 11
that assess 2 1
that assigns 1 1
that assumption 1 1
that assures 1 1
that at 14 4
that attaches 1 2
that attempt 3 2
that attract 1 1
that authority 2 11
that autonomy 2 1
that avoids 1 1
that basis 3 2
that became 6 1
that because 8 6
that before 4 1
that behavior 1 1
that belief 1 2
that between 6 2
that big 16 3
that both 7 1
that brought 3 2
that burglary 1 2
that but 3 3
that by 11 8
that c 1 1
that california 2 1
that can 104 34
that cannot 6 1
that captured 3 1
that carry 1 1
that case 5 5
that certain 15 6
that changes 3 1
that characterize 2 1
that cities 8 3
that citizens 3 1
that civilian 2 1
that claim 2 2
that close 2 1
that combs 1 1
that come 6 1
that comes 4 1
that common 3 1
that communities 2 1
that community 19 2
that compliance 1 2
that compstat 2 1
that concept 1 1
that conclusion 1 2
that conduct 1 4
that confront 1 11
that congress 10 1
that constitutional 4 2
that constrain 1 2
that contact 4 1
that contain 2 3
that context 3 1
that contraband 10 2
that contribute 1 1
that correlate 2 1
that correspond 1 2
that could 65 31
that courts 22 8
that create 1 3
that crime 27 26
that criminal 17 18
that criminals 4 2
that critics 2 1
that data 48 6
that day 3 12
that de 1 1
that defendants 2 1
that demonstrated 2 1
that described 1 3
that despite 7 1
that developed 4 1
that dhs 3 1
that did 8 4
that didn 1 1
that different 8 3
that direction 1 1
that discipline 4 1
that disclosure 1 1
that distinguished 1 1
that dna 8 3
that do 16 10
that doctrine 2 2
that does 16 1
that doesn 5 3
that domestic 2 7
that don 4 2
that drive 1 1
that drugs 4 2
that during 3 3
that each 4 2
that early 1 1
that effort 1 1
that emerge 3 2
that employs 1 1
that enable 6 1
that enables 7 1
that encourage 3 1
that encouraged 1 1
that encouraging 1 1
that end 8 1
that enforcement 2 2
that ensure 1 1
that entail 1 2
that establish 1 1
that evaluation 1 1
that evasive 1 1
that even 20 4
that every 3 1
that everyone 1 3
that evidence 7 8
that excessive 1 2
that exemplifies 1 1
that exist 4 2
that exists 3 12
that experience 1 3
that explain 2 1
that fact 1 1
that failure 5 1
that federal 4 1
that fifty 1 1
that financial 1 1
that first 1 1
that flow 1 1
that focus 4 1
that focuses 2 3
that follow 1 3
that for 13 1
that form 1 1
that foster 2 2
that found 3 1
that fourth 4 3
that future 1 2
that gap 2 1
that generate 1 3
that give 3 3
that given 3 1
that gives 8 1
that go 3 2
that goes 3 1
that going 1 1
that google 5 2
that government 10 4
that governments 3 1
that greater 2 2
that growth 1 1
that had 26 24
that half 2 1
that harm 1 1
that has 76 28
that have 85 29
that having 2 3
that he 71 35
that help 4 2
that helped 3 4
that helps 2 7
that her 5 8
that high 3 2
that higher 1 1
that his 14 9
that hold 5 1
that hot 1 1
that human 4 1
that i 22 15
that idea 2 2
that identifies 2 1
that identify 2 1
that if 25 16
that in 69 25
that incarceration 1 2
that include 10 15
that included 3 1
that includes 6 4
that increased 5 1
that increases 2 2
that indicates 3 1
that individual 12 6
that individuals 13 1
that inform 4 1
that information 40 19
that informed 1 3
that internet 2 1
that intrusion 2 3
that investigations 2 1
that involve 4 6
that involves 3 2
that is 200 111
that it 151 75
that its 24 5
that judge 2 1
that judges 8 6
that judicial 1 1
that just 4 2
that katz 2 1
that keep 3 1
that keeps 1 2
that key 1 3
that knowledge 5 1
that kyllo 1 1
that last 1 2
that law 35 9
that lead 10 4
that leads 6 4
that led 11 3
that less 1 1
that lesson 2 1
that level 1 2
that like 1 1
that likely 2 1
that limit 4 1
that links 3 4
that lists 1 1
that little 4 1
that local 5 3
that location 3 5
that long 1 1
that look 3 1
that loss 1 1
that made 5 2
that make 11 12
that makes 16 4
that many 29 11
that marijuana 1 1
that marks 2 1
that match 2 1
that matches 4 1
that may 55 29
that means 2 3
that measure 2 2
that measures 1 1
that men 2 1
that mere 2 1
that merely 1 1
that microsoft 1 1
that might 46 14
that minor 1 1
that model 5 3
that modern 2 3
that moment 3 1
that money 1 1
that more 16 4
that most 24 7
that moves 1 1
that mr 1 1
that much 8 2
that municipalities 1 2
that must 6 5
that need 6 2
that needs 2 1
that neighborhood 5 1
that never 2 12
that new 4 5
that night 5 2
that no 10 5
that none 6 2
that nothing 3 2
that now 2 1
that number 2 3
that occur 5 1
that occurred 10 3
that occurs 7 3
that of 51 19
that offenders 1 3
that offer 1 1
that offers 6 1
that officer 3 1
that officers 39 9
that often 7 1
that on 4 14
that once 8 12
that one 22 12
that only 15 5
that order 2 1
that other 9 2
that others 1 1
that ought 1 1
that our 12 12
that over 6 3
that own 1 1
that part 1 1
that participants 1 1
that particular 7 4
that pattern 3 1
that people 31 9
that perceive 1 1
that percent 2 4
that perhaps 3 1
that period 2 1
that permits 1 2
that person 20 9
that phone 1 1
that place 1 1
that play 2 1
that point 6 2
that police 106 32
that policing 9 3
that pose 2 2
that posed 2 1
that possibility 3 1
that potentially 1 2
that preceded 2 1
that predict 2 5
that predictive 16 13
that predicts 6 5
that predpol 3 4
that prior 4 2
that privacy 5 1
that probability 1 1
that probable 15 2
that problem 2 2
that procedural 3 1
that process 4 1
that produces 1 3
that professor 1 1
that promotes 2 1
that property 1 1
that prosecutors 10 1
that protect 3 1
that provide 7 2
that provided 8 1
that provides 8 8
that public 13 2
that put 1 1
that puts 1 1
that raise 1 1
that rates 1 1
that really 3 4
that reasonable 12 3
that receive 3 1
that reduce 1 1
that reduced 1 2
that reduces 1 1
that reflects 1 2
that regardless 1 1
that reliance 2 1
that relied 1 2
that relies 2 1
that rely 10 4
that remains 2 4
that render 2 2
that required 3 2
that requires 3 3
that research 1 6
that residents 2 2
that respect 1 2
that respondent 2 4
that restrict 1 1
that result 8 1
that results 10 2
that retailers 1 2
that reveal 3 1
that review 1 1
that risk 1 1
that role 3 1
that rule 2 1
that s 79 59
that said 6 3
that same 12 4
that sample 2 1
that scholars 5 1
that screen 1 1
that seek 5 4
that sense 1 1
that separation 1 1
that serious 3 1
that serve 2 3
that serves 3 1
that shape 4 2
that she 25 29
that shifts 1 2
that should 13 4
that similar 2 1
that simply 7 1
that since 2 1
that so 2 4
that social 7 6
that society 9 1
that some 30 19
that sometimes 1 1
that sophisticated 2 1
that sought 1 1
that sounds 2 3
that specific 1 3
that standard 1 3
that state 16 2
that states 3 1
that statistically 1 1
that still 2 1
that stop 3 1
that stops 2 2
that store 2 1
that strategy 2 1
that strictly 2 1
that subject 2 1
that subjective 2 1
that such 28 15
that suggest 3 2
that support 4 4
